Latitude,Longitude,Bottom depth (m),Fish 38 kHz sA (m^2 nmi^-2),Zooplankton 120 kHz sA (m^2 nmi^-2),Arctic cod (No. m^-2),Saffron cod (No. m^-2),Capelin (No. m^-2),herring (No. m^-2),Pollock (No. m^-2)
69,-168.44,50.974,63.271,5.1037,0.31285,0.022356,0.0017834,0.00022987,0
68.999,-168.42,50.89,24.442,29.096,0.12091,0.0086405,0.0006893,8.8845e-05,0
68.999,-168.4,50.897,18.076,40.361,0.089395,0.0063881,0.00050961,6.5685e-05,0
68.999,-168.37,50.932,18.069,86.951,0.089367,0.0063861,0.00050945,6.5664e-05,0
69,-168.35,50.844,14.89,73.9,0.073679,0.0052651,0.00042002,5.4138e-05,0
69,-168.33,50.717,20.145,24.972,0.09968,0.0071231,0.00056824,7.3242e-05,0
69,-168.31,50.681,18.491,14.039,0.091465,0.006536,0.00052141,6.7206e-05,0
69,-168.28,50.647,24.125,7.13,0.11938,0.0085308,0.00068054,8.7717e-05,0
69,-165.72,20.054,0.16322,1.1324,0,0.00091325,7.9032e-06,0,0
68.999,-165.72,19.54,14.055,0.21271,0,0.078642,0.00068056,0,0
69.003,-165.72,20.317,37.307,2.7244,0,0.20875,0.0018065,0,0
69,-165.74,20.202,35.279,0.039551,0,0.072335,0.051915,0,0
69,-165.76,19.793,29.117,5.9167,0,0.059702,0.042848,0,0
69,-165.79,20.131,38.279,5.2969,0,0.078487,0.05633,0,0
69,-165.81,20.024,57.969,6.8765,0,0.11886,0.085306,0,0
69,-165.83,19.997,25.983,0.40792,0,0.053274,0.038235,0,0
69,-165.86,20.398,30.707,0.39655,0,0.062961,0.045188,0,0
69,-165.88,20.142,22.169,1.6665,0,0.045456,0.032624,0,0
69,-165.9,19.508,77.885,6.3187,0,0.15969,0.11461,0,0
69,-165.93,19.41,41.483,10.149,0,0.085056,0.061045,0,0
69,-165.95,19.188,38.42,0.026755,0,0.078775,0.056537,0,0
69,-165.97,18.975,45.786,2.3848,0,0.093878,0.067377,0,0
69,-166,18.809,53.886,7.376,0,0.11049,0.079297,0,0
69.001,-166.02,18.701,72.208,1.2723,0,0.14805,0.10626,0,0
69.001,-166.04,18.739,65.431,22.228,0,0.13416,0.096287,0,0
69.001,-166.07,19.242,45.844,4.9275,0,0.093998,0.067463,0,0
69.001,-166.09,20.174,104.42,0.54559,0,0.21409,0.15366,0,0
69.001,-166.11,21.223,47.576,2.7973,0,0.097549,0.070011,0,0
69.001,-166.14,22.196,79.229,3.4235,0,0.16245,0.11659,0,0
69.001,-166.16,23.161,44.367,5.8815,0,0.11464,0.059441,0,0
69.001,-166.18,24.095,21.789,6.9536,0,0.17447,0,0,0
69.001,-166.21,25.111,30.066,2.5747,0,0.24075,0,0,0
69.001,-166.23,26.053,104.85,6.3411,0,0.83961,0,0,0
69.001,-166.25,27.081,141.53,5.0647,0,1.1333,0,0,0
69.001,-166.27,27.995,143.28,1.1079,0,1.1473,0,0,0
69.001,-166.3,28.448,114.81,20.699,0,0.91936,0,0,0
69.001,-166.32,29.05,66.652,7.4021,0,0.53371,0,0,0
69.001,-166.34,29.83,130.31,1.2983,0,1.0434,0,0,0
69,-166.37,30.439,85.277,0.30546,0,0.68285,0,0,0
69,-166.39,31.215,80.885,2.7147,0,0.64768,0,0,0
69,-166.49,34.378,285.35,14.671,0,2.2849,0,0,0
69,-166.52,35.161,61.677,14.068,0,0.49387,0,0,0
69,-166.54,33.768,73.34,10.542,0,0.58727,0,0,0
69,-166.56,35.657,62.995,18.426,0,0.50442,0,0,0
69,-166.59,36.963,37.491,24.173,0,0.30021,0,0,0
69,-166.61,38.44,48.808,4.4377,0,0.39083,0,0,0
69,-166.63,39.071,17.914,11.752,0,0.14345,0,0,0
69,-166.66,40.035,40.298,8.6048,0,0.32268,0,0,0
69,-166.68,41.018,26.21,6.4394,0,0.20988,0,0,0
69,-166.7,41.745,22.868,0.66127,0,0.18312,0,0,0
69,-166.73,42.411,14.249,0.21519,0,0.1141,0,0,0
69,-166.75,43.06,18.137,4.6112,0,0.14523,0,0,0
69,-166.77,43.584,231.17,9.3664,0,1.8511,0,0,0
69,-166.8,44.09,17.705,2.504,0,0.14177,0,0,0
69,-166.82,44.533,17.687,7.5133,0,0.14163,0,0,0
69,-166.84,44.961,9.8328,15.598,0,0.078735,0,0,0
68.999,-166.86,45.334,13.72,1.5484,0,0.10986,0,0,0
68.999,-166.89,45.653,10.291,2.3879,0,0.082405,0,0,0
68.999,-166.91,45.901,9.8261,3.339,0,0.078682,0,0,0
68.999,-166.93,46.188,11.942,7.5178,0,0.095628,0,0,0
68.999,-166.96,46.402,21.819,50,0,0.17471,0,0,0
68.999,-166.98,46.599,28.964,106.96,0,0.23193,0,0,0
68.999,-167,46.786,18.035,33.802,0,0.14442,0,0,0
68.999,-167.03,46.878,15.431,67.262,0,0.12356,0,0,0
68.999,-167.05,46.905,24.387,22.024,0,0.19528,0,0,0
68.999,-167.07,46.958,27.087,1.8318,0,0.2169,0,0,0
69,-167.1,47.046,16.944,1.0617,0,0.13568,0,0,0
69,-167.12,47.163,9.2762,8.8961,0,0.074278,0,0,0
69,-167.13,47.187,10.103,4.4077,0,0.0809,0,0,0
69.004,-167.12,47.248,10.797,4.4859,0,0.08646,0,0,0
69.01,-167.1,47.242,11.605,33.578,0,0.092923,0,0,0
69.015,-167.08,47.153,10.917,114.45,0,0.087413,0,0,0
69.02,-167.07,47.106,16.818,134.32,0,0.13467,0,0,0
69.025,-167.05,47.176,20.16,34.436,0,0.16143,0,0,0
69.027,-167.03,46.991,10.56,8.2187,0,0.084555,0,0,0
69.032,-166.92,45.324,13.089,0.75727,0,0.10481,0,0,0
69.028,-166.94,45.724,34.262,5.8311,0,0.27435,0,0,0
69.025,-166.96,46.075,30.233,0.70455,0,0.24209,0,0,0
69.021,-166.98,46.372,36.402,1.9885,0,0.29148,0,0,0
69.018,-167,46.672,25.403,1.9067,0,0.20341,0,0,0
69.014,-167.02,46.897,24.261,10.559,0,0.19427,0,0,0
69.011,-167.04,46.988,19.312,70.645,0,0.15464,0,0,0
69.007,-167.06,47.025,26.492,29.617,0,0.21214,0,0,0
69.004,-167.09,47.058,22.838,217,0,0.18287,0,0,0
69.002,-167.11,47.056,19.191,7.896,0,0.15367,0,0,0
69.001,-167.13,47.072,13.363,32.022,0,0.107,0,0,0
69.001,-167.15,47.055,13.485,1.818,0,0.10798,0,0,0
69.001,-167.18,47.056,16.806,0.69574,0,0.13458,0,0,0
69,-167.2,47.055,42.161,3.2514,0,0.3376,0,0,0
69,-167.22,47.011,29.284,0.63148,0,0.23449,0,0,0
69,-167.25,47.039,47.852,1.2993,0.21448,0.17294,0,0,0
69,-167.27,47.095,101.31,0.2108,0.78287,0.043868,0,0,0
69.001,-167.29,47.12,75.691,1.6139,0.58489,0.032774,0,0,0
69.001,-167.32,47.096,78.993,0.11168,0.6104,0.034204,0,0,0
69,-167.34,47.02,64.992,0.098742,0.50221,0.028142,0,0,0
69,-167.36,47.042,71.44,0.14598,0.55203,0.030934,0,0,0
69,-167.39,47.15,61.897,0.15732,0.47829,0.026801,0,0,0
69.001,-167.57,47.897,71.836,0.36371,0.5551,0.031105,0,0,0
69.001,-167.59,47.991,105.32,0.018761,0.81382,0.045603,0,0,0
69,-167.61,48.143,147.72,0.005685,1.1415,0.063965,0,0,0
69,-167.64,48.309,132.07,1.8638,1.0206,0.057188,0,0,0
69,-167.66,48.392,81.13,1.6284,0.62691,0.035129,0,0,0
69,-167.68,48.448,107.28,0.068298,0.82899,0.046453,0,0,0
69,-167.71,48.492,82.673,0.030045,0.63883,0.035797,0,0,0
69,-167.73,48.61,88.309,1.1366,0.68239,0.038238,0,0,0
69,-167.75,48.747,63.977,0.067001,0.49437,0.027702,0,0,0
69,-167.77,48.851,51.531,0.073635,0.39819,0.022313,0,0,0
69.001,-167.79,49.051,109.37,0.21692,0.84511,0.047356,0,0,0
69.001,-167.81,49.164,85.387,0.26422,0.65981,0.036973,0,0,0
69,-167.83,49.098,121.13,1.1257,0.93598,0.052448,0,0,0
69,-167.85,49.143,100.3,0.091254,0.77501,0.043428,0,0,0
69,-167.88,49.092,97.356,0.40429,0.7523,0.042155,0,0,0
69,-167.9,48.92,96.595,0.13902,0.74641,0.041826,0,0,0
69.001,-167.92,49.011,124.98,0.25135,0.96579,0.054119,0,0,0
69.001,-167.94,49.112,112.55,1.532,0.86972,0.048735,0,0,0
69.001,-167.97,49.34,189.03,0.03979,1.4607,0.081849,0,0,0
69.001,-167.99,49.351,124.55,0.28326,0.9624,0.053929,0,0,0
69.001,-168.01,49.435,91.427,0.025165,0.70648,0.039588,0,0,0
69.001,-168.04,49.613,68.088,0.037494,0.52614,0.029482,0,0,0
69.001,-168.06,49.682,82.41,0.10896,0.63681,0.035684,0,0,0
69.001,-168.08,49.897,103.02,3.3571,0.79605,0.044607,0,0,0
69.001,-168.11,50.026,73.564,1.1157,0.56845,0.031853,0,0,0
69.001,-168.13,50.141,59.837,0.2381,0.46238,0.02591,0,0,0
69.001,-168.15,50.328,67.581,0.27325,0.52222,0.029263,0,0,0
69,-168.18,50.529,85.858,1.2347,0.66345,0.037177,0,0,0
69,-168.2,50.58,105.77,0.36444,0.81731,0.045798,0,0,0
69,-168.22,50.728,111.61,8.1873,0.86242,0.048326,0,0,0
69,-168.25,50.766,73.415,7.282,0.5673,0.031789,0,0,0
69,-168.27,50.704,63.833,1.7752,0.49325,0.02764,0,0,0
69.001,-168.28,50.65,65.665,2.0508,0.50741,0.028433,0,0,0
69.418,-165.04,30.288,4.4307,0.18325,1.8836e-05,0.00044214,0.00031257,0,0
69.421,-165.02,30.17,6.048,0.94734,2.5712e-05,0.00060354,0.00042667,0,0
69.423,-165,30.128,8.2185,0.35056,3.494e-05,0.00082013,0.00057978,0,0
69.426,-164.98,30.172,7.6718,0.38121,3.2615e-05,0.00076557,0.00054122,0,0
69.436,-164.88,29.234,9.1542,0.24397,3.8918e-05,0.00091351,0.0006458,0,0
69.438,-164.86,29.14,11.636,0.62064,4.9469e-05,0.0011612,0.00082089,0,0
69.441,-164.84,29.138,6.1145,0.015988,2.5995e-05,0.00061017,0.00043135,0,0
69.443,-164.82,29.119,12.755,1.1189,5.4228e-05,0.0012729,0.00089984,0,0
69.445,-164.79,29.091,13.253,0.6495,5.6344e-05,0.0013226,0.00093497,0,0
69.448,-164.77,29.141,9.1185,0.1941,3.8766e-05,0.00090994,0.00064328,0,0
69.45,-164.75,29.01,4.7084,0.90188,2.0017e-05,0.00046986,0.00033216,0,0
69.453,-164.72,28.702,20.999,3.0722,8.9276e-05,0.0020956,0.0014814,0,0
69.455,-164.7,28.322,12.07,0.48536,5.1315e-05,0.0012045,0.00085152,0,0
69.457,-164.68,28.175,12.427,0.26187,5.2833e-05,0.0012401,0.00087671,0,0
69.46,-164.66,28.047,10.768,1.447,4.5781e-05,0.0010746,0.00075968,0,0
69.462,-164.63,27.806,12.038,0.13692,5.1179e-05,0.0012013,0.00084925,0,0
69.464,-164.61,27.47,8.4972,0.20433,3.6125e-05,0.00084794,0.00059945,0,0
69.466,-164.59,27.413,8.147,0.16639,3.4636e-05,0.000813,0.00057474,0,0
69.468,-164.56,27.11,10.552,0.74298,4.4858e-05,0.0010529,0.00074437,0,0
69.471,-164.54,26.76,12.841,0.21817,5.4592e-05,0.0012814,0.00090589,0,0
69.473,-164.52,26.459,19.054,0.091949,8.1005e-05,0.0019014,0.0013442,0,0
69.475,-164.5,26.107,8.2859,0.52675,3.5226e-05,0.00082686,0.00058454,0,0
69.477,-164.47,25.79,13.246,1.3136,5.6315e-05,0.0013219,0.00093449,0,0
69.479,-164.45,25.457,20.397,0.5243,8.6715e-05,0.0020354,0.0014389,0,0
69.481,-164.43,25.092,23.521,0.35587,9.9994e-05,0.0023471,0.0016593,0,0
69.484,-164.4,24.562,27.561,2.6283,0.00011717,0.0027503,0.0019443,0,0
69.486,-164.38,24.335,34.931,0.27806,0.0001485,0.0034858,0.0024643,0,0
69.488,-164.36,24.046,33.23,0.091147,0.00014127,0.003316,0.0023443,0,0
69.49,-164.34,23.571,13.582,0.58103,5.7743e-05,0.0013554,0.00095819,0,0
69.492,-164.31,23.093,13.134,0.27725,5.5839e-05,0.0013107,0.00092658,0,0
69.494,-164.29,22.852,22.471,0.49468,9.5531e-05,0.0022424,0.0015852,0,0
69.496,-164.27,22.867,12.435,0.62875,5.2867e-05,0.0012409,0.00087726,0,0
69.498,-164.24,22.608,16.536,0.07635,7.03e-05,0.0016501,0.0011665,0,0
69.499,-164.23,22.821,16.803,0.58966,7.1436e-05,0.0016768,0.0011854,0,0
69.5,-164.33,23.596,22.707,2.4092,9.6536e-05,0.002266,0.0016019,0,0
69.5,-164.35,23.932,24.557,0.26393,0.0001044,0.0024506,0.0017324,0,0
69.5,-164.37,24.255,25.034,1.0897,0.00010643,0.0024982,0.001766,0,0
69.5,-164.4,24.76,14.749,1.4738,6.2705e-05,0.0014719,0.0010405,0,0
69.5,-164.42,25.351,36.223,0.057266,0.000154,0.0036147,0.0025554,0,0
69.5,-164.44,25.664,14.076,1.8063,5.984e-05,0.0014046,0.00099298,0,0
69.5,-164.47,26.136,22.145,1.0569,9.4147e-05,0.0022099,0.0015623,0,0
69.5,-164.49,26.6,19.573,0.12957,8.321e-05,0.0019532,0.0013808,0,0
69.5,-164.52,26.927,28.711,0.076799,0.00012206,0.0028651,0.0020254,0,0
69.5,-164.54,27.192,39.005,0.098295,0.00016582,0.0038923,0.0027516,0,0
69.5,-164.56,27.485,27.804,0.091804,0.00011821,0.0027746,0.0019615,0,0
69.5,-164.59,27.833,35.627,0.41778,0.00015146,0.0035553,0.0025134,0,0
69.5,-164.61,28.194,34.449,0.037155,0.00014645,0.0034377,0.0024302,0,0
69.5,-164.63,28.148,20.86,0.68026,8.8685e-05,0.0020817,0.0014716,0,0
69.5,-164.66,28.431,31.697,0.051683,0.00013476,0.0031631,0.0022361,0,0
69.5,-164.68,28.779,30.656,0.24082,0.00013033,0.0030592,0.0021627,0,0
69.5,-164.71,28.623,26.547,0.084863,0.00011286,0.0026492,0.0018728,0,0
69.5,-164.73,28.898,24.122,0.035363,0.00010255,0.0024072,0.0017017,0,0
69.5,-164.75,29.175,16.1,0.083984,6.8445e-05,0.0016066,0.0011358,0,0
69.5,-164.78,29.469,21.263,8.4069,9.0398e-05,0.0021219,0.0015001,0,0
69.499,-164.8,29.612,16.758,0.07011,7.1242e-05,0.0016722,0.0011822,0,0
69.499,-164.82,29.559,13.311,2.1993,5.6591e-05,0.0013283,0.00093906,0,0
69.499,-164.85,29.536,18.256,0.060437,7.7612e-05,0.0018218,0.0012879,0,0
69.499,-164.87,29.395,14.818,0.099299,6.2998e-05,0.0014787,0.0010454,0,0
69.499,-164.9,29.563,18.999,0.053839,8.0774e-05,0.001896,0.0013403,0,0
69.501,-164.92,29.928,20.419,0.19508,8.6807e-05,0.0020376,0.0014405,0,0
69.501,-164.94,30.107,32.596,0.25981,0.00013858,0.0032528,0.0022996,0,0
69.501,-164.96,30.199,28.868,0.10227,0.00012273,0.0028808,0.0020366,0,0
69.501,-164.98,31.046,29.188,0.040561,0.00012409,0.0029127,0.0020591,0,0
69.501,-165.01,31.08,33.775,0.1307,0.19028,0.0022079,0.00066571,9.6548e-06,0
69.501,-165.03,30.906,36.629,0.096721,0.28632,0.0019058,0,1.4531e-05,0
69.501,-165.05,31.379,12.727,0.2465,0.099478,0.00066214,0,5.0485e-06,0
69.501,-165.08,31.867,23.398,0.13229,0.18289,0.0012174,0,9.2818e-06,0
69.501,-165.1,32.252,20.82,0.4613,0.16274,0.0010832,0,8.2591e-06,0
69.501,-165.12,32.574,22.182,1.2781,0.17339,0.0011541,0,8.7996e-06,0
69.501,-165.15,32.923,29.041,3.3143,0.22701,0.001511,0,1.1521e-05,0
69.501,-165.17,33.24,18.027,3.652,0.14092,0.00093796,0,7.1515e-06,0
69.5,-165.2,33.5,14.493,0.86255,0.11328,0.00075402,0,5.7491e-06,0
69.5,-165.22,33.508,16.219,0.50199,0.12677,0.0008438,0,6.4336e-06,0
69.5,-165.24,33.437,16.364,0.69633,0.12791,0.00085137,0,6.4913e-06,0
69.5,-165.27,33.347,16.166,0.90818,0.12636,0.00084104,0,6.4125e-06,0
69.5,-165.29,33.48,23.778,0.24595,0.18586,0.0012371,0,9.4325e-06,0
69.5,-165.32,33.581,45.571,0.1038,0.35621,0.002371,0,1.8078e-05,0
69.501,-165.34,33.584,42.941,0.10494,0.33564,0.0022341,0,1.7034e-05,0
69.501,-165.36,33.507,46.502,0.081727,0.36348,0.0024194,0,1.8447e-05,0
69.501,-165.39,33.531,37.711,0.15068,0.29477,0.001962,0,1.496e-05,0
69.501,-165.41,33.581,40.498,0.71289,0.31655,0.002107,0,1.6065e-05,0
69.539,-165.52,34.343,106.46,1.93,0.94294,0,0,0,0
69.532,-165.53,34.229,129.26,0.019978,1.1449,0,0,0,0
69.525,-165.55,34.279,174.29,0.21521,1.5438,0,0,0,0
69.519,-165.56,34.372,184.28,2.2357,1.6323,0,0,0,0
69.514,-165.58,34.544,261.02,0.10587,2.3119,0,0,0,0
69.51,-165.6,34.707,116.81,0.23181,1.0346,0,0,0,0
69.505,-165.62,34.877,115.14,0.095016,1.0198,0,0,0,0
69.502,-165.64,35.051,136.32,0.12029,1.2075,0,0,0,0
69.5,-165.67,35.177,152.56,0.062085,1.3512,0,0,0,0
69.5,-165.69,35.288,96.187,0.1201,0.85196,0,0,0,0
69.501,-165.71,35.374,78.403,0.64343,0.69444,0,0,0,0
69.501,-165.74,35.448,71.141,0.28656,0.63012,0,0,0,0
69.501,-165.76,35.539,72.204,0.11092,0.63954,0,0,0,0
69.501,-165.79,35.692,108.93,0.043128,0.96486,0,0,0,0
69.5,-166.04,38.157,1064.2,0.09736,9.4259,0,0,0,0
69.5,-166.06,38.253,1166,0.073164,10.327,0,0,0,0
69.5,-166.09,38.294,984.96,0.021893,8.7241,0,0,0,0
69.5,-166.11,38.379,1091.9,0.001855,9.6716,0,0,0,0
69.5,-166.13,38.434,1741.1,0.046176,15.422,0,0,0,0
69.5,-166.16,38.425,1786,0.21559,15.819,0,0,0,0
69.5,-166.18,38.557,1367.5,0.066358,12.113,0,0,0,0
69.5,-166.2,38.804,1089.1,0.075068,9.6467,0,0,0,0
69.5,-166.23,39.013,1237.4,0.048166,10.96,0,0,0,0
69.5,-166.25,39.157,1284.5,0.53144,11.378,0,0,0,0
69.5,-166.28,39.278,1507.1,0.010663,13.349,0,0,0,0
69.5,-166.3,39.407,682.26,0.083624,6.043,0,0,0,0
69.5,-166.32,39.668,1010.4,0.026777,8.9495,0,0,0,0
69.501,-166.35,39.987,953.62,0.045848,8.4465,0,0,0,0
69.5,-166.37,40.11,895.93,0.1133,7.9355,0,0,0,0
69.5,-166.39,40.254,1160.6,0.02459,10.28,0,0,0,0
69.5,-166.42,40.487,789.62,2.8041,6.9939,0,0,0,0
69.501,-166.44,40.69,410.49,0.058222,3.6359,0,0,0,0
69.501,-166.46,40.834,460.54,0.11005,4.0791,0,0,0,0
69.501,-166.49,40.967,526.31,0.084157,4.6617,0,0,0,0
69.501,-166.51,41.07,448.7,0.017496,3.9743,0,0,0,0
69.501,-166.54,41.182,718.05,1.1435,6.36,0,0,0,0
69.501,-166.56,41.345,1254,0.018809,11.107,0,0,0,0
69.502,-166.58,41.55,1593,0.006928,14.11,0,0,0,0
69.502,-166.61,41.688,1618,0.16852,14.331,0,0,0,0
69.502,-166.63,41.796,1868.9,0.02369,16.553,0,0,0,0
69.502,-166.65,41.928,1786.9,0.02865,15.827,0,0,0,0
69.502,-166.68,42.088,1699.9,0.032693,15.056,0,0,0,0
69.502,-166.7,42.273,1757.5,2.0104,15.567,0,0,0,0
69.502,-166.73,42.595,1176.5,0.02529,10.421,0,0,0,0
69.502,-166.75,42.781,1043.3,0.01456,9.2409,0,0,0,0
69.501,-166.77,43.038,1676.8,0.015222,14.852,0,0,0,0
69.501,-166.8,43.281,2576.2,0.009564,22.818,0,0,0,0
69.501,-166.82,43.519,2122,0.019031,18.795,0,0,0,0
69.501,-166.84,43.747,2767.9,0.020778,24.516,0,0,0,0
69.501,-166.87,43.99,3240.9,0.073167,28.706,0,0,0,0
69.501,-166.89,44.246,2741,0.004524,24.278,0,0,0,0
69.501,-166.92,44.551,1331.4,0.056336,11.793,0,0,0,0
69.501,-166.94,45.009,3025.8,0.29326,26.8,0,0,0,0
69.501,-166.96,45.52,4683.9,0.006662,41.487,0,0,0,0
69.501,-166.99,46.013,2567.4,0.4165,22.74,0,0,0,0
69.501,-167.01,46.273,3965.4,0.001536,35.123,0,0,0,0
69.501,-167.04,46.338,3212.7,1.9181,28.456,0,0,0,0
69.501,-167.06,46.179,1987.4,0.33529,17.603,0,0,0,0
69.501,-167.06,46.184,2011.1,0.29897,17.813,0,0,0,0
69.501,-167.04,46.325,3139.7,0.57337,27.809,0,0,0,0
69.501,-167.02,46.35,3911.1,0.18838,34.642,0,0,0,0
69.501,-166.99,46.184,2485.8,0.038193,22.017,0,0,0,0
69.501,-166.97,45.765,4313.1,0.075737,38.202,0,0,0,0
69.501,-166.95,45.218,2517.9,0.078599,22.302,0,0,0,0
69.501,-166.92,44.759,1998.8,0.043668,17.704,0,0,0,0
69.5,-166.9,44.416,3019.5,0.055192,26.745,0,0,0,0
69.5,-166.88,44.152,2796.4,0.16467,24.769,0,0,0,0
69.5,-166.86,43.943,2265.5,0.07046,20.067,0,0,0,0
69.5,-166.86,44.005,2630.1,0.87104,23.295,0,0,0,0
69.5,-166.88,44.244,2921.6,0.042835,25.877,0,0,0,0
69.5,-166.91,44.522,2621,0.33595,23.215,0,0,0,0
69.5,-166.91,44.491,1859.1,1.0025,17.84,0,0.034208,0,0
69.5,-166.89,44.213,2704.9,0.14336,25.956,0,0.04977,0,0
69.501,-166.88,44.061,2534.1,1.561,24.317,0,0.046628,0,0
69.501,-166.89,44.25,2427.3,0.1146,23.292,0,0.044662,0,0
69.501,-166.91,44.537,1878,0.048382,18.02,0,0.034554,0,0
69.501,-166.94,44.965,2209.1,0.34022,21.198,0,0.040647,0,0
69.501,-166.96,45.463,2562.2,0.29056,24.586,0,0.047143,0,0
69.501,-166.98,45.984,2790.7,0.72299,26.779,0,0.051349,0,0
69.501,-167.01,46.248,2081.9,0.073157,19.978,0,0.038307,0,0
69.501,-167.09,46.187,4290.1,1.0443,41.166,0,0.078937,0,0
69.5,-167.09,46.218,4473,0.32561,42.921,0,0.082301,0,0
69.5,-166.88,44.131,1815,0.025058,17.416,0,0.033395,0,0
69.501,-166.89,44.25,2013.3,0.052805,19.319,0,0.037044,0,0
69.501,-166.91,44.566,2290.6,0.04624,21.98,0,0.042146,0,0
69.501,-166.94,45.007,2794.3,0.019478,26.813,0,0.051415,0,0
69.501,-166.96,45.505,1079.8,1.4568,10.361,0,0.019868,0,0
69.501,-166.98,46.027,742.49,0.016535,7.1247,0,0.013662,0,0
69.501,-167.01,46.291,2821.6,0.00061,27.075,0,0.051916,0,0
69.501,-167.03,46.36,5719.9,0.04602,54.886,0,0.10524,0,0
69.501,-167.06,46.229,4162,0.006852,39.938,0,0.07658,0,0
69.5,-167.08,46.146,4727.5,0.50298,45.364,0,0.086985,0,0
69.5,-167.1,46.28,6303.3,1.4523,60.485,0,0.11598,0,0
69.5,-167.13,46.828,4643,0.15757,44.553,0,0.085429,0,0
69.5,-167.15,47.468,2200.9,0.000504,21.119,0,0.040496,0,0
69.5,-167.17,47.735,933.71,0.03996,8.9596,0,0.01718,0,0
69.5,-167.2,47.607,1225.6,0.008652,11.761,0,0.022551,0,0
69.5,-167.22,47.396,1038.8,0.15475,9.9679,0,0.019113,0,0
69.5,-167.25,47.128,1097.8,1.0206,10.534,0,0.0202,0,0
69.5,-167.27,46.973,1614.4,0.20812,15.491,0,0.029704,0,0
69.5,-167.29,47.065,2006.7,2.9133,19.256,0,0.036923,0,0
69.5,-167.32,47.136,2397.8,0.009863,23.008,0,0.044118,0,0
69.5,-167.34,47.194,1001.3,0.071228,9.6082,0,0.018424,0,0
69.499,-167.36,47.23,452.92,0.070768,4.3461,0,0.0083337,0,0
69.499,-167.38,47.231,437.33,0.051389,4.1965,0,0.0080467,0,0
69.501,-167.49,47.187,879.49,0.2218,8.4393,0,0.016182,0,0
69.501,-167.51,47.172,719.49,0.42803,6.9041,0,0.013239,0,0
69.501,-167.53,47.083,645.56,0.6944,6.1946,0,0.011878,0,0
69.501,-167.56,47.168,1009.5,0.40399,9.6866,0,0.018574,0,0
69.501,-167.58,47.2,348.97,4.6059,3.3486,0,0.006421,0,0
69.501,-167.6,47.22,354.94,2.3744,3.4059,0,0.0065308,0,0
69.5,-167.63,47.29,307.09,12.477,2.9468,0,0.0056504,0,0
69.5,-167.65,47.291,684.45,0.68982,6.5678,0,0.012594,0,0
69.5,-167.67,47.179,737.32,10.941,7.0752,0,0.013567,0,0
69.5,-167.7,47.241,395.32,3.9103,3.5946,0.015283,0.0044598,0,0
69.5,-167.72,47.415,552.51,0.2642,4.5839,0.055215,0,0,0
69.5,-167.75,47.489,343.12,0.13586,2.8467,0.03429,0,0,0
69.5,-167.77,47.512,473.14,0.66801,3.9254,0.047283,0,0,0
69.502,-167.79,47.699,276.97,5.7585,2.2978,0.027678,0,0,0
69.502,-167.8,47.753,493.06,0.66435,4.0906,0.049273,0,0,0
69.501,-167.81,47.936,300.68,0.26348,2.4946,0.030048,0,0,0
69.501,-167.84,48.007,505.12,5.6042,4.1907,0.050479,0,0,0
69.501,-167.86,48.2,1110.7,0.023517,9.215,0.111,0,0,0
69.501,-167.88,48.389,499.59,4.9029,4.1448,0.049926,0,0,0
69.501,-167.91,48.511,835.42,0.56279,6.931,0.083487,0,0,0
69.5,-168.06,49.436,362.22,0.85187,3.0051,0.036198,0,0,0
69.501,-168.08,49.542,162.97,9.1816,1.3521,0.016286,0,0,0
69.501,-168.11,49.631,340.51,2.2124,2.825,0.034029,0,0,0
69.5,-168.13,49.726,496.97,0.10752,4.123,0.049664,0,0,0
69.5,-168.16,49.826,309.72,5.9258,2.5696,0.030952,0,0,0
69.501,-168.18,49.877,197.76,0.71782,1.6407,0.019762,0,0,0
69.501,-168.2,50.07,245.19,0.58484,2.0342,0.024502,0,0,0
69.501,-168.23,50.263,232.34,0.22159,1.9276,0.023219,0,0,0
69.501,-168.25,50.275,291.33,5.5706,2.417,0.029114,0,0,0
69.501,-168.27,50.297,449.03,7.6796,3.7253,0.044873,0,0,0
69.501,-168.3,50.317,645.42,0.080054,5.3547,0.0645,0,0,0
69.501,-168.32,50.362,564.65,0.37689,4.6846,0.056428,0,0,0
69.501,-168.35,50.322,396.65,0.36556,3.2908,0.039639,0,0,0
69.501,-168.37,50.348,483.94,0.58601,4.015,0.048362,0,0,0
69.501,-168.39,50.377,430.4,0.38291,3.5708,0.043011,0,0,0
69.501,-168.42,50.547,760.06,1.7268,6.3058,0.075956,0,0,0
69.501,-168.44,50.666,358.92,1.4113,2.9777,0.035868,0,0,0
69.501,-168.47,50.747,580.82,24.005,4.8188,0.058044,0,0,0
69.5,-168.49,51.03,351.19,69.525,2.9136,0.035095,0,0,0
69.499,-168.49,50.995,340.96,31.473,2.8288,0.034074,0,0,0
69.495,-168.48,50.826,401.87,11.999,3.3341,0.04016,0,0,0
69.487,-168.47,50.765,490.5,27.878,4.0694,0.049018,0,0,0
69.48,-168.46,50.747,457.04,14.003,3.7918,0.045674,0,0,0
69.472,-168.45,50.842,590.09,1.7623,4.8956,0.05897,0,0,0
69.465,-168.44,50.924,785.38,2.0228,6.5158,0.078486,0,0,0
69.457,-168.43,50.979,1365.1,2.5523,11.325,0.13642,0,0,0
