Latitude,Longitude,Bottom depth (m),Fish 38 kHz sA (m^2 nmi^-2),Zooplankton 120 kHz sA (m^2 nmi^-2),Arctic cod (No. m^-2),Saffron cod (No. m^-2),Capelin (No. m^-2),herring (No. m^-2),Pollock (No. m^-2)
71.459,-163.94,45.006,9.7177,1.4302,0.0010863,0.00016741,0.0003749,0,0
71.462,-163.93,45.063,2.6205,1.1439,0.00029293,4.5142e-05,0.0001011,0,0
71.467,-163.91,45.146,3.371,0.97859,0.00037684,5.8073e-05,0.00013005,0,0
71.47,-163.9,45.068,1.8912,0.89467,0.00021141,3.2579e-05,7.296e-05,0,0
71.473,-163.89,45.186,0.70323,1.3849,7.8612e-05,1.2115e-05,2.713e-05,0,0
71.478,-163.87,45.213,1.3768,1.5016,0.0001539,2.3718e-05,5.3115e-05,0,0
71.483,-163.85,44.957,2.7234,1.3754,0.00030444,4.6916e-05,0.00010507,0,0
71.488,-163.83,44.581,1.4114,2.9813,0.00015778,2.4314e-05,5.4451e-05,0,0
71.493,-163.81,44.41,1.5026,3.0375,0.00016797,2.5885e-05,5.797e-05,0,0
71.504,-162.96,43.268,2.3748,0.47366,0.00042112,0,0,0,0
71.504,-162.99,43,1.6656,0.51781,0.00029535,0,0,0,0
71.504,-163.02,42.824,1.1264,0.58075,0.00019974,0,0,0,0
71.504,-163.04,42.931,1.1099,0.91151,0.00012407,1.9121e-05,4.282e-05,0,0
71.503,-163.07,43.13,1.8188,0.51763,0.00020331,3.1332e-05,7.0168e-05,0,0
71.501,-163.08,42.966,0.62652,0.65263,7.0036e-05,1.0793e-05,2.4171e-05,0,0
71.498,-163.06,42.746,0.40987,0.5984,4.5818e-05,7.0609e-06,1.5813e-05,0,0
71.498,-163.04,42.734,0.66598,1.0878,7.4448e-05,1.1473e-05,2.5693e-05,0,0
71.499,-163.01,42.642,1.1496,0.44889,0.00020386,0,0,0,0
71.5,-162.99,43.328,0.76035,0.23192,0.00013483,0,0,0,0
71.501,-162.97,43.288,1.1422,0.25153,0.00020255,0,0,0,0
71.501,-162.95,43.333,1.4315,0.29168,0.00025385,0,0,0,0
71.501,-162.92,43.208,2.2978,0.27219,0.00040747,0,0,0,0
71.501,-162.9,42.786,3.317,0.29959,0.00058819,0,0,0,0
71.501,-162.87,42.952,2.0584,0.71249,0.000365,0,0,0,0
71.501,-162.84,43.275,3.0489,0.41077,0.00054065,0,0,0,0
71.501,-162.82,43.16,2.4491,0.56064,0.00043429,0,0,0,0
71.501,-162.79,43.064,1.4338,0.64142,0.00025424,0,0,0,0
71.501,-162.76,43.135,1.4847,0.18289,0.00026327,0,0,0,0
71.501,-162.74,43.396,1.6214,0.18403,0.00028751,0,0,0,0
71.501,-162.71,43.375,1.7235,0.13123,0.00030562,0,0,0,0
71.501,-162.69,43.313,1.5274,0.14294,0.00027085,0,0,0,0
71.501,-162.66,43.234,1.9609,0.1299,0.00034772,0,0,0,0
71.501,-162.63,43.341,0.90178,0.23568,0.00015991,0,0,0,0
71.501,-162.61,43.303,2.0068,0.17824,0.00035586,0,0,0,0
71.501,-162.58,43.347,5.2858,0.47818,0.00093731,0,0,0,0
71.501,-162.55,43.588,8.1712,0.21477,0.001449,0,0,0,0
71.501,-162.53,43.549,8.0053,0.14634,0.0014195,0,0,0,0
71.501,-162.5,44.347,5.8948,0.56557,0.0010453,0,0,0,0
71.501,-162.48,44.086,2.0058,0.25733,0.00035567,0,0,0,0
71.501,-162.45,43.644,12.952,0.47626,0.0022967,0,0,0,0
71.501,-162.42,43.915,5.6492,0.50736,0.0010017,0,0,0,0
71.501,-162.4,43.977,5.3544,0.3412,0.00094946,0,0,0,0
71.501,-162.37,44.029,3.5171,0.17211,0.00062368,0,0,0,0
71.501,-162.34,44.046,3.323,0.62752,0.00058924,0,0,0,0
71.501,-162.32,43.668,2.868,0.19428,0.00050856,0,0,0,0
71.501,-162.29,44.086,0.95045,0.17206,0.00016854,0,0,0,0
71.501,-162.27,44.662,0.69497,0.1234,0.00012324,0,0,0,0
71.501,-162.24,44.84,0.59218,0.072898,0.00010501,0,0,0,0
71.501,-162.21,44.955,0.44751,0.14735,7.9355e-05,0,0,0,0
71.501,-162.2,45.13,0.29576,0.60593,5.2446e-05,0,0,0,0
71.444,-162.2,46.413,0.59211,0.77178,0.000105,0,0,0,0
71.453,-162.2,46.043,0.45332,0.79109,8.0385e-05,0,0,0,0
71.461,-162.2,45.593,1.2099,0.4365,0.00021454,0,0,0,0
71.469,-162.2,45.45,1.9654,4.3653,0.00034852,0,0,0,0
71.478,-162.2,45.57,1.5878,0.091477,0.00028156,0,0,0,0
71.486,-162.2,45.449,1.0361,0.12263,0.00018373,0,0,0,0
71.494,-162.2,45.156,1.2852,0.16217,0.0002279,0,0,0,0
71.499,-162.19,45.056,1.749,0.36845,0.00031014,0,0,0,0
71.5,-162.16,45.274,1.5854,0.44324,0.00028113,0,0,0,0
71.5,-162.14,45.311,0.89273,0.736,0.0001583,0,0,0,0
71.5,-162.11,45.376,1.0568,0.4177,0.0001874,0,0,0,0
71.5,-162.09,45.365,1.2319,0.41226,0.00021845,0,0,0,0
71.5,-162.06,45.726,1.1546,0.18107,0.00020474,0,0,0,0
71.5,-162.03,46.057,2.2302,0.20473,0.00039546,0,0,0,0
71.5,-162.01,46.472,2.0287,0.41148,0.00035973,0,0,0,0
71.5,-161.98,46.822,2.6732,0.42837,0.00047403,0,0,0,0
71.5,-161.95,47.223,2.6649,0.62276,0.00047256,0,0,0,0
71.5,-161.93,47.524,2.0829,0.70963,0.00036935,0,0,0,0
71.5,-161.9,47.737,0.97167,0.8826,0.0001723,0,0,0,0
71.5,-161.88,47.911,0.3385,0.61574,6.0024e-05,0,0,0,0
71.499,-161.85,47.869,6.8833,0.55394,0.0012206,0,0,0,0
71.499,-161.82,47.809,0.40397,0.76765,7.1634e-05,0,0,0,0
71.499,-161.8,47.824,0.43253,0.90703,7.6698e-05,0,0,0,0
71.499,-161.77,47.667,0.47685,1.3006,8.4557e-05,0,0,0,0
71.499,-161.74,48.025,1.511,0.49391,0.00026793,0,0,0,0
71.499,-161.72,48.05,2.259,1.2866,0.00040057,0,0,0,0
71.499,-161.69,47.936,0.64181,5.1084,0.00011381,0,0,0,0
71.499,-161.67,47.892,2.8409,2.2994,0.00050376,0,0,0,0
71.499,-161.64,47.847,0.32522,4.4556,5.7669e-05,0,0,0,0
71.499,-161.61,47.764,0.31113,5.2328,5.517e-05,0,0,0,0
71.499,-161.59,47.877,0.69351,9.0353,0.00012298,0,0,0,0
71.499,-161.56,47.866,0.42745,12.283,7.5797e-05,0,0,0,0
71.499,-161.53,48.038,0.33585,5.0681,5.9554e-05,0,0,0,0
71.5,-161.51,47.892,0.6526,4.1835,0.00011572,0,0,0,0
71.5,-161.48,48.124,0.76254,4.6572,0.00013522,0,0,0,0
71.5,-161.46,48.104,2.6536,12.593,0.00047055,0,0,0,0
71.5,-161.43,47.973,25.712,8.3526,0.0045593,0,0,0,0
71.5,-161.4,48.08,33.652,3.7147,0.0086552,0.0092996,0.0059489,0,0.02017
71.5,-161.38,48.11,13.91,2.6569,0.0035775,0.0038439,0.0024589,0,0.0083373
71.501,-161.35,48.173,0.98901,2.3885,0.00025437,0.00027331,0.00017483,0,0.00059279
71.501,-161.32,48.184,0.24771,3.0851,6.371e-05,6.8455e-05,4.379e-05,0,0.00014847
71.501,-161.3,47.813,2.453,8.8021,0.00063089,0.00067787,0.00043363,0,0.0014703
71.501,-161.27,47.334,25.114,23.049,0.0064591,0.00694,0.0044395,0,0.015053
71.501,-161.25,47.248,33.774,40.561,0.0086865,0.0093333,0.0059704,0,0.020243
71.501,-161.22,47.463,6.908,39.545,0.0017767,0.001909,0.0012212,0,0.0041405
71.501,-161.19,47.511,0.71775,27.695,0.0001846,0.00019835,0.00012688,0,0.00043021
71.501,-161.17,47.506,0.85998,15.199,0.00022118,0.00023765,0.00015202,0,0.00051546
71.501,-161.14,47.485,0.73957,10.331,0.00019021,0.00020438,0.00013074,0,0.00044328
71.502,-161.11,47.29,0.79151,11.975,0.00020357,0.00021873,0.00013992,0,0.00047442
71.505,-161.09,47.612,0.92935,19.017,0.00023902,0.00025682,0.00016429,0,0.00055704
71.51,-161.07,47.742,0.76837,14.549,0.00019762,0.00021234,0.00013583,0,0.00046055
71.513,-161.05,47.862,7.9,12.457,0.0020318,0.0021831,0.0013965,0,0.0047351
71.515,-161.02,47.796,25.441,8.0354,0.0065433,0.0070305,0.0044974,0,0.015249
71.514,-161,47.747,21.298,7.7058,0.0054777,0.0058856,0.003765,0,0.012766
71.513,-160.97,47.675,9.237,4.0769,0.0023757,0.0025526,0.0016329,0,0.0055365
71.511,-160.94,47.568,6.8482,1.8914,0.0017613,0.0018925,0.0012106,0,0.0041046
71.51,-160.92,47.441,2.2018,2.2929,0.00056629,0.00060845,0.00038922,0,0.0013197
71.509,-160.89,47.109,1.8483,1.7437,0.00047536,0.00051076,0.00032673,0,0.0011078
71.507,-160.87,47.244,2.3743,2.2796,0.00061066,0.00065613,0.00041972,0,0.0014231
71.506,-160.84,47.082,1.7254,3.0192,0.00044378,0.00047682,0.00030502,0,0.0010342
71.504,-160.81,46.976,2.5291,1.8098,0.00065046,0.0006989,0.00044708,0,0.0015159
71.503,-160.79,46.958,29.269,1.7042,0.0075278,0.0080883,0.005174,0,0.017543
71.502,-160.76,46.646,29.513,1.7426,0.0075906,0.0081558,0.0052172,0,0.01769
71.443,-160.64,48.03,2.5347,12.368,0.00065191,0.00070045,0.00044807,0,0.0015192
71.451,-160.64,48.209,13.462,18.165,0.0034624,0.0037202,0.0023798,0,0.0080689
71.459,-160.65,48.099,14.273,16.197,0.0036709,0.0039443,0.0025231,0,0.008555
71.467,-160.65,47.709,10.851,4.1812,0.0027908,0.0029986,0.0019182,0,0.0065037
71.476,-160.64,47.313,14.211,2.8696,0.0036551,0.0039273,0.0025122,0,0.008518
71.484,-160.64,47.118,14.547,2.0904,0.0037414,0.00402,0.0025716,0,0.0087192
71.492,-160.63,46.93,27.956,2.127,0.0071902,0.0077256,0.004942,0,0.016756
71.5,-160.63,46.843,26.045,1.9259,0.0066985,0.0071973,0.0046041,0,0.015611
71.508,-160.62,46.95,28.253,1.8641,0.0072665,0.0078075,0.0049944,0,0.016934
71.516,-160.62,46.85,22.841,1.6296,0.0058746,0.006312,0.0040377,0,0.01369
71.525,-160.61,46.979,5.6705,2.0171,0.0014584,0.001567,0.0010024,0,0.0033988
71.533,-160.6,47.317,10.814,2.6739,0.0027813,0.0029884,0.0019117,0,0.0064817
71.541,-160.6,48.28,20.686,1.5175,0.0053203,0.0057164,0.0036567,0,0.012399
71.549,-160.59,49.223,17.198,1.0018,0.0044233,0.0047527,0.0030403,0,0.010308
71.557,-160.59,49.454,5.3442,1.6145,0.0013745,0.0014768,0.00094472,0,0.0032032
71.565,-160.58,49.673,0.40533,1.4676,0.00010425,0.00011201,7.1652e-05,0,0.00024294
71.573,-160.57,49.478,0.34807,0.94372,8.9523e-05,9.6189e-05,6.1531e-05,0,0.00020863
71.581,-160.57,49.016,0.3255,2.3598,8.3717e-05,8.9951e-05,5.7541e-05,0,0.0001951
71.589,-160.56,48.633,0.23347,0.98088,6.0048e-05,6.4519e-05,4.1272e-05,0,0.00013994
71.598,-160.55,48.688,0.70221,0.59943,0.00018061,0.00019405,0.00012413,0,0.00042089
71.606,-160.55,48.747,1.028,0.47547,0.00026439,0.00028407,0.00018172,0,0.00061614
71.614,-160.54,48.904,1.4148,0.44997,0.00036389,0.00039098,0.00025011,0,0.00084802
71.622,-160.54,50.527,0.81316,0.74146,0.00020914,0.00022471,0.00014375,0,0.00048739
71.63,-160.53,50.629,0.73749,3.3756,0.00018968,0.0002038,0.00013037,0,0.00044203
71.638,-160.52,50.397,0.74201,1.3237,0.00019084,0.00020505,0.00013117,0,0.00044475
71.646,-160.52,50.559,0.9443,1.3984,0.00024287,0.00026095,0.00016693,0,0.000566
71.654,-160.51,50.19,1.1988,5.3672,0.00030834,0.0003313,0.00021193,0,0.00071856
71.663,-160.51,49.922,0.72481,0.84431,0.00018642,0.0002003,0.00012813,0,0.00043444
71.671,-160.51,49.567,0.67693,0.73615,0.0001741,0.00018707,0.00011967,0,0.00040574
71.679,-160.5,49.221,3.4622,1.5281,0.00089047,0.00095678,0.00061204,0,0.0020752
71.687,-160.5,49.192,13.846,2.771,0.0035612,0.0038264,0.0024477,0,0.0082992
71.696,-160.5,48.75,23.891,1.1514,0.0061445,0.0066021,0.0042233,0,0.01432
71.704,-160.49,48.644,5.2942,1.2921,0.0013617,0.001463,0.0009359,0,0.0031733
71.712,-160.49,48.46,1.2163,1.3127,7.7261e-05,0,0,0,0.0024471
71.72,-160.48,48.37,1.3107,1.4898,8.3253e-05,0,0,0,0.0026369
71.729,-160.48,48.185,1.8233,1.5378,0.00011581,0,0,0,0.0036683
71.737,-160.48,48.29,1.5389,2.153,9.775e-05,0,0,0,0.0030961
71.745,-160.47,48.222,1.7977,1.7136,0.00011419,0,0,0,0.0036168
71.753,-160.47,48.454,1.6501,1.6032,0.00010481,0,0,0,0.0033198
71.761,-160.46,48.215,11.887,1.3275,0.00075507,0,0,0,0.023916
71.77,-160.46,47.714,11.422,1.3303,0.00072553,0,0,0,0.02298
71.778,-160.45,46.919,0.81104,1.487,5.1516e-05,0,0,0,0.0016317
71.786,-160.45,47.636,1.5868,1.7978,0.00010079,0,0,0,0.0031925
71.794,-160.44,47.308,16.808,1.8962,0.0010677,0,0,0,0.033817
71.802,-160.43,46.886,13.533,1.6616,0.00085962,0,0,0,0.027227
71.81,-160.43,44.456,21.535,2.2883,0.0013679,0,0,0,0.043326
71.818,-160.42,41.404,26.531,2.7037,0.0016852,0,0,0,0.053377
71.826,-160.41,39.281,25.325,3.5726,0.0016086,0,0,0,0.050951
71.834,-160.41,39.985,6.2155,3.3144,0.0003948,0,0,0,0.012505
71.843,-160.4,38.871,0.46933,4.0147,2.9811e-05,0,0,0,0.00094424
71.851,-160.4,37.895,0.43442,3.1526,2.7594e-05,0,0,0,0.000874
71.859,-160.39,38.052,0.33036,4.7047,2.0984e-05,0,0,0,0.00066464
71.867,-160.39,38.419,0.17919,3.1956,1.1382e-05,0,0,0,0.00036051
71.875,-160.38,37.813,0.69406,3.2757,4.4086e-05,0,0,0,0.0013964
71.883,-160.38,36.679,0.44159,2.4859,2.8049e-05,0,0,0,0.00088843
71.892,-160.38,37.108,0.59481,2.3854,3.7782e-05,0,0,0,0.0011967
71.9,-160.37,36.814,0.31735,2.5311,2.0158e-05,0,0,0,0.00063847
71.908,-160.38,39.354,0.37504,4.9316,2.3822e-05,0,0,0,0.00075455
71.917,-160.38,40.005,0.46954,3.8621,2.9824e-05,0,0,0,0.00094465
72.078,-160.62,38.496,12.827,11.984,0.00081476,0,0,0,0.025807
72.071,-160.6,38.882,62.292,14.749,0.0039567,0,0,0,0.12532
72.064,-160.59,39.059,33.297,14.865,0.002115,0,0,0,0.06699
72.057,-160.57,39.054,42.608,7.2362,0.0027064,0,0,0,0.085723
72.05,-160.56,39.011,68.292,8.7838,0.0043378,0,0,0,0.13739
72.043,-160.54,39.106,110.5,9.3452,0.007019,0,0,0,0.22232
72.036,-160.53,38.955,92.654,7.4677,0.0058853,0,0,0,0.18641
72.03,-160.51,38.946,119.59,7.5721,0.0075963,0,0,0,0.2406
72.023,-160.5,39.001,75.969,6.138,0.0048254,0,0,0,0.15284
72.016,-160.48,39.164,86.271,12.237,0.0054798,0,0,0,0.17357
72.009,-160.47,38.942,64.503,5.4458,0.0040972,0,0,0,0.12977
72.002,-160.45,38.815,58.34,4.5065,0.0037057,0,0,0,0.11737
72,-160.44,39.207,31.625,7.7373,0.0020088,0,0,0,0.063626
71.953,-160.4,39.848,60.468,8.1514,0.0038409,0,0,0,0.12165
71.961,-160.39,39.696,52.743,5.4092,0.0033502,0,0,0,0.10611
71.968,-160.38,39.484,76.976,4.3005,0.0048894,0,0,0,0.15487
71.976,-160.37,39.451,36.76,5.1317,0.0023349,0,0,0,0.073956
71.983,-160.35,39.669,17.353,4.4617,0.0011023,0,0,0,0.034913
71.991,-160.34,40.012,10.209,6.7801,0.00064849,0,0,0,0.02054
71.997,-160.33,40.395,14.019,6.5411,0.00089049,0,0,0,0.028205
71.999,-160.3,40.579,14.347,4.7397,0.00091129,0,0,0,0.028864
71.999,-160.28,39.777,32.647,3.6536,0.0020737,0,0,0,0.065681
71.999,-160.25,38.126,40.727,5.4045,0.0025869,0,0,0,0.081938
71.999,-160.22,36.578,34.762,5.4964,0.0022081,0,0,0,0.069938
71.999,-160.2,35.704,22.599,5.6929,0.0014354,0,0,0,0.045466
71.999,-160.17,35.186,14.546,3.5546,0.00092397,0,0,0,0.029266
71.999,-160.14,34.445,14.459,2.9528,0.00091843,0,0,0,0.02909
71.999,-160.12,34.502,12.497,3.4683,0.00079378,0,0,0,0.025142
71.999,-160.09,33.653,13.462,4.1737,0.00085509,0,0,0,0.027084
71.999,-160.06,27.679,12.794,3.7107,0.00081263,0,0,0,0.025739
71.999,-160.04,28.897,19.811,4.7944,0.0012583,0,0,0,0.039857
72,-160.01,29.443,18.12,5.3715,0.0011509,0,0,0,0.036455
72,-159.98,29.074,21.134,4.0361,0.0013424,0,0,0,0.042519
72,-159.95,30.138,18.588,4.7715,0.0011807,0,0,0,0.037397
72,-159.93,30.624,26.704,3.766,0.0016962,0,0,0,0.053726
72,-159.9,33.352,57.082,5.1425,0.0036258,0,0,0,0.11484
72,-159.87,34.053,98.154,5.8551,0.0062346,0,0,0,0.19747
72,-159.85,35.431,100.79,3.6851,0.006402,0,0,0,0.20278
72,-159.82,36.607,151.88,7.3335,0.0096471,0,0,0,0.30556
72,-159.79,37.973,79.223,7.9533,0.0050321,0,0,0,0.15939
72,-159.77,38.943,150.9,21.224,0.0095848,0,0,0,0.30359
72,-159.74,39.28,95.6,6.3898,0.0060724,0,0,0,0.19233
72,-159.71,40.392,26.162,5.2292,0.0016618,0,0,0,0.052634
72,-159.68,41.167,43.321,3.6571,0.0027517,0,0,0,0.087156
72.001,-159.66,41.966,64.854,13.857,0.0041195,0,0,0,0.13048
72.001,-159.63,41.243,47.609,6.5857,0.0030241,0,0,0,0.095784
72.002,-159.61,42.389,20.433,5.7415,0.13739,0,0.00055294,0,0.013649
72.004,-159.59,44.122,63.478,9.514,0.42683,0,0.0017178,0,0.042402
72.006,-159.57,45.019,78.812,7.3707,0.52993,0,0.0021327,0,0.052645
72.009,-159.55,44.884,69.928,3.9209,0.4702,0,0.0018923,0,0.046711
72.006,-159.54,45.156,168.56,7.1352,1.1334,0,0.0045614,0,0.11259
72.001,-159.53,45.636,192.32,10.565,1.2932,0,0.0052045,0,0.12847
72,-159.5,46.018,111.97,5.2543,0.75288,0,0.00303,0,0.074793
72,-159.48,46.539,134.9,5.3163,0.90705,0,0.0036505,0,0.090109
72,-159.45,46.777,195.28,29.147,1.3131,0,0.0052845,0,0.13044
72,-159.42,46.907,176.22,5.1072,1.1849,0,0.0047688,0,0.11771
72,-159.4,46.452,153.53,4.9427,1.0324,0,0.0041548,0,0.10256
72,-159.37,46.693,212.39,4.1254,1.4281,0,0.0057474,0,0.14187
72,-159.34,48.421,134.89,9.1878,0.90701,0,0.0036503,0,0.090104
72,-159.32,48.826,65.58,11.237,0.44096,0,0.0017747,0,0.043806
72,-159.29,49.388,106.22,7.2407,0.71425,0,0.0028746,0,0.070956
72,-159.26,49.47,147.02,12.607,0.98855,0,0.0039785,0,0.098205
72,-159.23,49.669,80.871,12.105,0.54378,0,0.0021885,0,0.05402
72,-159.21,49.813,173.46,30.327,1.1663,0,0.004694,0,0.11587
72,-159.18,50.449,112.08,15.664,0.75362,0,0.003033,0,0.074867
72,-159.15,50.697,73.447,5.4836,0.49386,0,0.0019876,0,0.049061
72,-159.13,50.93,24.363,4.988,0.16382,0,0.00065929,0,0.016274
72,-159.1,51.285,31.98,6.4891,0.21503,0,0.00086542,0,0.021362
72,-159.07,51.553,44.727,6.76,0.30074,0,0.0012104,0,0.029877
72,-159.05,51.712,56.077,3.0085,0.37706,0,0.0015175,0,0.037459
72,-159.02,52.028,30.727,3.3643,0.20661,0,0.00083151,0,0.020525
72,-158.99,52.291,9.6943,3.5031,0.065185,0,0.00026234,0,0.0064756
72,-158.97,52.572,9.619,4.147,0.064679,0,0.0002603,0,0.0064254
72,-158.94,52.835,8.4626,2.6273,0.056903,0,0.00022901,0,0.0056529
71.949,-158.8,53.644,9.5842,22.292,0.064444,0,0.00025936,0,0.0064021
71.957,-158.8,53.758,8.6773,39.671,0.058346,0,0.00023482,0,0.0057963
71.966,-158.8,53.671,11.022,17.714,0.074113,0,0.00029827,0,0.0073626
71.974,-158.79,53.863,9.6396,6.0743,0.064817,0,0.00026086,0,0.0064391
71.982,-158.79,53.965,9.8148,3.28,0.065995,0,0.0002656,0,0.0065561
71.99,-158.78,54.03,13.216,2.5178,0.088864,0,0.00035764,0,0.008828
71.998,-158.78,54.259,13.484,4.1489,0.090666,0,0.00036489,0,0.009007
72.002,-158.76,54.508,21.909,3.4031,0.14732,0,0.00059288,0,0.014635
72.001,-158.74,54.785,21.192,2.9391,0.1425,0,0.00057349,0,0.014156
72.001,-158.71,54.788,17.174,3.8635,0.11548,0,0.00046475,0,0.011472
72,-158.68,54.902,12.22,4.787,0.082165,0,0.00033068,0,0.0081625
72,-158.65,55.182,27.084,3.9613,0.18211,0,0.00073291,0,0.018091
72,-158.63,55.547,24.914,4.8341,0.16752,0,0.00067421,0,0.016642
71.999,-158.6,56.035,17.653,5.4988,0.1187,0,0.00047772,0,0.011792
71.999,-158.57,56.441,14.226,4.515,0.095654,0,0.00038496,0,0.0095025
71.999,-158.55,56.824,21.439,6.3466,0.14415,0,0.00058015,0,0.014321
71.999,-158.52,57.209,18.961,10.253,0.12749,0,0.0005131,0,0.012666
71.998,-158.49,57.57,42.279,9.5771,0.28429,0,0.0011441,0,0.028242
71.998,-158.47,58.076,19.783,12.986,0.13302,0,0.00053535,0,0.013215
71.998,-158.44,58.462,10.968,11.387,0.073746,0,0.00029679,0,0.0073261
71.998,-158.41,58.869,8.7045,12.086,0.058529,0,0.00023555,0,0.0058144
71.999,-158.38,59.284,4.8975,10.275,0.032931,0,0.00013253,0,0.0032715
71.999,-158.36,59.687,4.72,12.388,0.031737,0,0.00012773,0,0.0031528
71.999,-158.33,59.932,6.0627,17.616,0.040765,0,0.00016406,0,0.0040498
71.999,-158.3,60.346,8.9348,23.238,0.060078,0,0.00024179,0,0.0059683
71.999,-158.28,60.672,8.251,24.816,0.05548,0,0.00022328,0,0.0055115
71.999,-158.25,61.062,7.322,24.975,0.049233,0,0.00019814,0,0.004891
71.999,-158.22,61.44,19.22,24.22,0.12923,0,0.0005201,0,0.012838
71.999,-158.2,61.939,7.5579,38.616,0.05082,0,0.00020453,0,0.0050485
71.999,-158.17,62.366,12.636,24.105,0.084968,0,0.00034196,0,0.0084409
71.999,-158.14,62.822,16.445,16.887,0.11058,0,0.00044503,0,0.010985
72,-158.12,63.43,18.471,16.646,0.1242,0,0.00049984,0,0.012338
72,-158.09,63.975,22.127,15.366,0.14878,0,0.00059879,0,0.014781
72,-158.06,64.647,17.958,13.361,0.12075,0,0.00048596,0,0.011995
72,-158.03,65.306,20.479,14.038,0.1377,0,0.00055418,0,0.013679
72,-158.01,66.031,14.422,14.763,0.096974,0,0.00039028,0,0.0096337
71.999,-157.98,66.522,9.7612,12.693,0.034242,0,0.00026036,0,0.0023701
71.999,-157.96,66.883,12.864,12.629,0.045125,0,0.00034311,0,0.0031234
72.001,-157.95,67.45,23.467,13.516,0.082321,0,0.00062592,0,0.005698
72.004,-157.93,67.528,31.727,12.732,0.1113,0,0.00084624,0,0.0077036
72.001,-157.91,68.136,21.12,15.358,0.07409,0,0.00056334,0,0.0051282
71.999,-157.89,68.937,14.791,17.116,0.051888,0,0.00039453,0,0.0035915
71.999,-157.86,69.645,28.395,9.2153,0.09961,0,0.00075738,0,0.0068946
72,-157.84,70.31,15.449,5.6776,0.054195,0,0.00041207,0,0.0037512
72,-157.81,71.152,10.329,2.8761,0.036234,0,0.00027551,0,0.002508
72,-157.78,72.084,17.966,1.2951,0.063025,0,0.00047921,0,0.0043623
72,-157.75,72.995,25.393,4.1066,0.08908,0,0.00067731,0,0.0061658
72,-157.73,74.218,41.165,9.9617,0.14441,0,0.001098,0,0.0099952
72,-157.7,75.269,15.479,19.03,0.054299,0,0.00041286,0,0.0037584
72,-157.67,75.847,16.91,23.198,0.059321,0,0.00045104,0,0.004106
72,-157.65,76.528,22.435,26.807,0.078701,0,0.0005984,0,0.0054474
72,-157.62,77.821,14.1,33.103,0.049463,0,0.00037609,0,0.0034236
72,-157.59,78.714,6.6243,35.65,0.023238,0,0.00017669,0,0.0016085
72,-157.57,79.482,9.7626,33.88,0.034247,0,0.0002604,0,0.0023705
72.001,-157.54,80.267,33.332,34.978,0.11693,0,0.00088907,0,0.0080934
72.001,-157.51,80.208,49.616,30.316,0.17405,0,0.0013234,0,0.012047
72.001,-157.48,80.288,23.633,37.989,0.082905,0,0.00063037,0,0.0057384
72.001,-157.46,79.925,36.724,40.818,0.12883,0,0.00097954,0,0.0089171
72.001,-157.43,79.353,11.093,44.747,0.038915,0,0.00029589,0,0.0026936
72.001,-157.4,79.169,26.828,85.756,0.094112,0,0.00071558,0,0.0065141
72.001,-157.38,79.024,43.919,41.944,0.15407,0,0.0011714,0,0.010664
72.001,-157.35,78.936,29.532,32.457,0.1036,0,0.00078771,0,0.0071708
72.001,-157.32,79.419,34.175,23.542,0.11989,0,0.00091154,0,0.008298
72,-157.3,80.474,28.598,17.442,0.10032,0,0.00076278,0,0.0069438
72,-157.27,81.826,24.174,14.855,0.084802,0,0.00064479,0,0.0058697
72,-157.24,84.46,14.173,11.289,0.049719,0,0.00037803,0,0.0034413
72,-157.22,86.172,10.848,7.5336,0.038054,0,0.00028934,0,0.002634
71.999,-157.19,88.611,10.086,14.582,0.03538,0,0.00026901,0,0.0024489
71.936,-157.2,81.731,12.944,47.74,0.045406,0,0.00034524,0,0.0031428
71.933,-157.21,80.558,14.384,26.355,0.050461,0,0.00038367,0,0.0034927
71.926,-157.22,79.373,15.66,35.716,0.054934,0,0.00041769,0,0.0038024
71.918,-157.23,77.85,13.72,29.603,0.04813,0,0.00036595,0,0.0033314
71.91,-157.24,75.597,18.37,5.3865,0.064442,0,0.00048998,0,0.0044604
71.902,-157.24,74.02,12.331,3.4247,0.043258,0,0.00032891,0,0.0029941
71.894,-157.25,73.088,23.266,2.7202,0.081618,0,0.00062058,0,0.0056493
71.886,-157.26,72.155,17.876,2.8199,0.06271,0,0.00047681,0,0.0043405
71.5,-157.45,102.47,2.3026,11.059,0.0019746,0.00083952,0.00093687,0,0
71.495,-157.43,105.82,17.645,84.563,0.015131,0.0064332,0.0071793,0,0
71.491,-157.42,110.03,13.68,38.556,0.011731,0.0049877,0.005566,0,0
71.493,-157.43,107.15,29.419,4.7285,0.025229,0.010726,0.01197,0,0
71.497,-157.45,101.66,49.751,7.7074,0.042664,0.018139,0.020242,0,0
71.498,-157.47,99.787,65.796,10.061,0.056423,0.023989,0.026771,0,0
71.461,-157.48,114.13,67.69,21.086,0.058048,0.024679,0.027541,0,0
71.469,-157.49,111.33,32.437,14.817,0.027816,0.011826,0.013198,0,0
71.476,-157.5,107.53,34.892,22.923,0.029922,0.012722,0.014197,0,0
71.484,-157.51,102.63,57.079,17.422,0.048948,0.020811,0.023224,0,0
71.492,-157.52,99.105,80.241,28.037,0.068811,0.029256,0.032648,0,0
71.498,-157.54,93.845,77.717,25.469,0.066646,0.028335,0.031621,0,0
71.5,-157.56,90.394,58.732,9.3488,0.050366,0.021414,0.023897,0,0
