StationID,Year,ArcticEis_Station,StationNumber,EventStartDate (GMT),Latitude,Longitude,LatitudeStart DD,LongitudeStart DD,BottomDepth (m),Depth (m),PrimarySalinity PSU,PrimaryTemperature deg. C,ChlorophyllA ug/L,BeamTransmisson %,PARIrradiance uE,PrimaryOxygenSat %,SigmaTheta kg/m3,PO4 uM,SiO4 uM,NO3 uM,NO2 uM,NH4 uM
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,32,32.21,2.6,,,0.9615403,,25.69151,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,31,32.2113,2.6042,,,1.9991,,25.69221,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,30,32.2115,2.6045,,,2.877812,,25.69234,0.755,2.7,0.5,0.03,1.2
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,29,32.2114,2.6057,,,3.756525,,25.69216,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,28,32.2113,2.6061,,,4.635237,,25.69205,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,27,32.2097,2.6086,,,5.51395,,25.69057,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,26,32.2109,2.6137,,,6.392663,,25.69111,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,25,32.2111,2.6225,,,7.271375,,25.69056,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,24,32.2118,2.6368,,,8.150087,,25.68997,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,23,32.2132,2.6838,,,9.0288,,25.6873,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,22,32.2066,2.8057,,,9.380202,,25.67209,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,21,32.2068,2.8641,,,11.15598,,25.66741,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,20,32.1987,2.9229,,,12.93175,,25.65604,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,19,32.196,2.96,,,14.70752,,25.65076,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,18,32.1903,2.996,,,16.4833,,25.64317,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,17,32.185,3.0526,,,18.25907,,25.63412,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,16,32.1558,3.1853,,,22.37255,,25.59939,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,15,32.1496,3.3205,,,26.48604,,25.58257,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,14,32.1472,3.5379,,,30.59952,,25.56109,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,13,32.1267,3.8125,,,34.71301,,25.51921,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,12,32.09845,4.1739,,,38.82649,,25.46173,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,11,32.0702,5.0662,,,45.238,,25.3461,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,10,32.0334,5.5736,,,51.64949,,25.25976,0.303,1.4,0.1,0.01,0.08
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,9,31.9841,6.2619,,,58.061,,25.13845,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,8,31.8389,6.9011,,,64.4725,,24.94278,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,7,31.7953,7.1873,,,70.884,,24.87064,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,6,31.7854,7.2794,,,77.29549,,24.85048,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,5,31.7628,7.353,,,83.70699,,24.82276,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,3,31.7448,7.3733,,,96.53,,24.80584,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,4,31.749,7.3759,,,90.11849,,24.8088,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,2,31.7412,7.3823,,,119.85,,24.80177,,,,,
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,0,31.7258,7.3892,,,527.55,,24.78871,0.338,1.4,0.9,0.03,0.57
'2013080102501,2013,CH-D03,25,8/11/2013,67.00,-166.00,67.499,-165.891,40,1,31.7358,7.4027,,,199.58,,24.79474,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,39,32.4622,2.3175,,,0.14716,,25.91525,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,38,32.4614,2.3211,,,0.21531,,25.91433,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,37,32.46102,2.32255,,,0.29729,,25.91391,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,36,32.46065,2.324,,,0.38546,,25.91349,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,35,32.46027,2.32545,,,0.52041,,25.91308,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,34,32.4599,2.3269,,,0.69011,,25.91267,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,33,32.459,2.3273,,,0.85299,,25.91191,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,32,32.45816,2.3284,,,1.1447,,25.91115,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,31,32.45732,2.3295,,,1.4776,,25.91039,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,30,32.45648,2.3306,,,1.91635,,25.90963,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,29,32.45564,2.3317,,,2.3551,,25.90887,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,28,32.4548,2.3328,,,2.7002,,25.90811,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,27,32.45087,2.358666,,,3.0544,,25.90296,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,26,32.44693,2.384533,,,3.38675,,25.89781,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,25,32.443,2.4104,,,3.7191,,25.89265,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,24,32.42435,2.62475,,,4.1411,,25.86074,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,23,32.4057,2.8391,,,4.7353,,25.82827,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,22,32.3788,3.5134,,,5.8484,,25.74779,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,21,32.37291,3.68452,,,7.597,,25.72722,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,20,32.367,3.85564,,,9.4149,,25.70629,0.307,0.9,0.1,0.01,0.08
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,19,32.3611,4.02676,,,10.75,,25.685,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,18,32.3552,4.19788,,,12.2,,25.66335,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,17,32.3493,4.369,,,14.063,,25.64136,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,16,32.3415,4.40802,,,15.501,,25.63117,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,15,32.3337,4.44704,,,15.811,,25.62095,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,14,32.3259,4.48606,,,17.66,,25.61073,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,13,32.3181,4.52508,,,20.838,,25.60048,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,12,32.3103,4.5641,,,24.752,,25.59022,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,11,32.31001,4.566801,,,28.476,,25.58969,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,0,32.2918,4.5672,,,842.04,,25.57513,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,1,32.2918,4.5672,,,278.15,,25.57514,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,2,32.2918,4.5672,,,152.38,,25.57514,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,3,32.2918,4.5672,,,139.51,,25.57515,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,10,32.3097,4.5695,,,33.73,,25.58916,0.334,0.9,0.1,0.02,0.06
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,9,32.3094,4.5722,,,38.614,,25.58864,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,4,32.29737,4.5745,,,92.265,,25.57881,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,8,32.3091,4.5749,,,43.871,,25.58811,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,5,32.30293,4.5774,,,75.109,,25.58293,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,7,32.3088,4.5776,,,55.526,,25.58758,,,,,
'2013080102701,2013,CH-D02,27,8/12/2013,68.00,-167.00,67.5,-167.186,46,6,32.30587,4.5803,,,67.004,,25.58496,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,42,,1.438462,,,-0.3846154,,,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,41,32.3969,1.455,,,0.029679,,25.92426,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,43,32.3973,1.455,,,0.027616,,25.92459,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,38,32.3969,1.4551,,,0.030283,,25.92425,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,39,32.39725,1.45545,,,0.0294495,,25.92451,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,40,32.3976,1.4558,,,0.028616,,25.92477,1.685,28.2,14.1,0.15,3.99
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,37,32.3972,1.4572,,,0.030963,,25.92435,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,36,32.397,1.4587,,,0.031999,,25.92409,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,35,32.3972,1.4594,,,0.035291,,25.9242,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,34,32.3972,1.4607,,,0.038322,,25.92412,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,33,32.3977,1.4634,,,0.043242,,25.92434,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,32,32.3977,1.46695,,,0.0516995,,25.9241,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,31,32.3977,1.4705,,,0.060157,,25.92386,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,30,32.3985,1.4766,,,0.061634,,25.9241,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,29,32.3971,1.5258,,,0.07434,,25.91973,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,28,32.3926,1.6134,,,0.096697,,25.91026,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,27,32.3824,1.7095,,,0.1114,,25.89554,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,26,32.3646,1.9134,,,0.13776,,25.867,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,25,32.3467,2.1981,,,0.1778,,25.83185,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,24,32.3232,2.3849,,,0.21974,,25.79884,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,23,32.3261,2.4606,,,0.28184,,25.79526,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,22,32.3223,2.5153,,,0.36942,,25.78792,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,21,32.3246,2.5303,,,0.46331,,25.78857,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,20,32.3266,2.5658,,,0.61968,,25.78735,0.446,3.3,0.3,0.02,0.13
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,19,32.3255,2.6088,,,0.86228,,25.78303,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,18,32.3244,2.6122,,,1.2015,,25.78188,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,17,32.3243,2.6928,,,1.7715,,25.77528,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,16,32.3075,2.7886,,,2.5671,,25.75402,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,15,32.2647,3.0329,,,3.2291,,25.69937,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,14,32.2294,3.3016,,,3.8845,,25.64784,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,13,32.0065,4.0429,,,4.1338,,25.40153,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,12,31.8902,4.3661,,,4.6185,,25.27712,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,11,31.8433,4.4605,,,5.7553,,25.23032,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,10,31.8054,4.5888,,,6.5356,,25.18708,0.229,1.4,0.1,0.01,0.07
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,9,31.7564,4.7175,,,7.7541,,25.13482,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,8,31.727,4.7913,,,9.4737,,25.10374,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,7,31.5223,5.2525,,,11.004,,24.89176,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,6,31.2841,5.85,,,13.454,,24.63544,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,5,31.1224,6.2306,,,16.206,,24.4625,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,4,30.9898,6.4114,,,21.49,,24.33589,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,2,30.942,6.4276,,,29.173,,24.2962,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,3,30.9439,6.4406,,,25.953,,24.29611,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,1,30.9337,6.4432,,,62.813,,24.28773,,,,,
'2013080102901,2013,CH-D01,29,8/12/2013,68.00,-169.00,67.5,-168.501,49,0,30.93269,6.4481,,,172.58,,24.28632,0.237,2.2,0.1,0.08,0.2
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,53,32.7483,1.2566,,,0.028326,,26.21919,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,52,32.746,1.2592,,,0.02841,,26.21717,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,50,32.7478,1.2697,,,0.027195,,26.21794,1.558,30.7,9.7,0.33,12.47
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,51,32.72791,1.360643,,,0.02855972,,26.1961,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,49,32.72554,1.4013,,,0.0275004,,26.19154,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,48,32.70328,1.5329,,,0.0278058,,26.16493,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,47,32.68102,1.6645,,,0.0281112,,26.13811,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,46,32.65876,1.7961,,,0.0284166,,26.11107,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,45,32.6365,1.9277,,,0.028722,,26.08384,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,44,32.62915,1.96385,,,0.029418,,26.07532,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,37,32.5732,1.9743,,,0.040456,,26.02973,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,36,32.5725,1.9787,,,0.047135,,26.02884,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,38,32.5761,1.9825,,,0.037037,,26.03146,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,35,32.571,1.9892,,,0.057409,,26.02688,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,34,32.5707,1.9963,,,0.069014,,26.02612,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,43,32.6218,2,,,0.030114,,26.0668,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,33,32.5701,2.0018,,,0.077846,,26.02523,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,39,32.5862,2.0167,,,0.033496,,26.03705,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,40,32.5897,2.0195,,,0.032722,,26.03965,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,41,32.5977,2.0231,,,0.032251,,26.0458,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,42,32.61,2.0255,,,0.028616,,26.05548,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,32,32.5639,2.0333,,,0.094853,,26.01795,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,31,32.5612,2.0477,,,0.11483,,26.01473,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,30,32.5584,2.068,,,0.15104,,26.01099,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,29,32.5567,2.0824,,,0.189,,26.00856,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,28,32.5552,2.1159,,,0.2381,,26.00487,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,27,32.5539,2.1414,,,0.30138,,26.00192,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,26,32.5521,2.2081,,,0.37564,,25.99546,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,25,32.546,2.3247,,,0.46209,,25.98166,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,24,32.5513,2.4533,,,0.6109,,25.97586,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,23,32.4865,3.586,,,0.77761,,25.82686,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,22,32.4718,3.8324,,,1.1265,,25.79189,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,21,32.4802,3.867,,,1.7005,,25.79524,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,20,32.457,3.9894,,,2.4871,,25.7649,0.257,0.7,0.1,0.01,0.1
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,19,32.4578,4.008,,,3.8042,,25.76371,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,18,32.4534,4.0711,,,5.4998,,25.75399,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,17,32.4478,4.1147,,,8.1616,,25.74521,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,16,32.4469,4.216,,,11.992,,25.73437,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,15,32.4475,4.2259,,,17.623,,25.73384,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,14,32.4472,4.3029,,,24.247,,25.72581,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,13,32.4401,4.3126,,,28.982,,25.71918,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,12,32.4403,4.3136,,,37.241,,25.71923,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,11,32.4348,4.3473,,,46.258,,25.71142,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,10,32.4173,4.3984,,,53.738,,25.69229,0.268,3.4,0,0.01,0.07
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,9,32.3764,4.6137,,,65.66,,25.63744,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,8,32.3728,4.8101,,,71.713,,25.61369,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,7,32.3826,4.8181,,,81.938,,25.62059,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,6,32.3792,4.8499,,,107.77,,25.61446,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,5,32.378,4.8528,,,131.84,,25.61318,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,2,32.3736,4.8532,,,287.75,,25.60963,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,1,32.3735,4.8533,,,348.07,,25.60953,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,3,32.3751,4.8547,,,212.16,,25.61066,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,4,32.3768,4.8549,,,174.05,,25.612,,,,,
'2013080103001,2013,CH-E01,30,8/12/2013,68.00,-168.00,68,-168.498,58,0,32.3739,4.8594,,,1314.4,,25.60918,0.307,0.6,3.4,0.04,2.17
'2013080103401,2013,CH-E02,34,8/13/2013,68.00,-167.00,68,-167.171,56,47,32.42501,2.288461,,,0,,25.88775,,,,,
'2013080103401,2013,CH-E02,34,8/13/2013,68.00,-167.00,68,-167.171,56,44,32.4242,2.2991,,,0.027322,,25.88628,,,,,
'2013080103401,2013,CH-E02,34,8/13/2013,68.00,-167.00,68,-167.171,56,45,32.4243,2.2994,,,0.02612,,25.88634,,,,,
'2013080103401,2013,CH-E02,34,8/13/2013,68.00,-167.00,68,-167.171,56,46,32.4244,2.2996,,,0.024344,,25.88641,,,,,
'2013080103401,2013,CH-E02,34,8/13/2013,68.00,-167.00,68,-167.171,56,48,32.4245,2.2999,,,0.025937,,25.88648,,,,,
'2013080103401,2013,CH-E02,34,8/13/2013,68.00,-167.00,68,-167.171,56,43,32.4235,2.30085,,,0.0275585,,25.88558,,,,,
'2013080103401,2013,CH-E02,34,8/13/2013,68.00,-167.00,68,-167.171,56,42,32.4228,2.3026,,,0.027795,,25.88489,,,,,
'2013080103401,2013,CH-E02,34,8/13/2013,68.00,-167.00,68,-167.171,56,40,32.4226,2.3032,,,0.017545,,25.88467,,,,,
'2013080103401,2013,CH-E02,34,8/13/2013,68.00,-167.00,68,-167.171,56,41,32.4229,2.3036,,,0.027344,,25.88489,,,,,
'2013080103401,2013,CH-E02,34,8/13/2013,68.00,-167.00,68,-167.171,56,39,32.4199,2.3156,,,0.019582,,25.88156,,,,,
'2013080103401,2013,CH-E02,34,8/13/2013,68.00,-167.00,68,-167.171,56,38,32.4172,2.328,,,0.021619,,25.87844,,,,,
'2013080103401,2013,CH-E02,34,8/13/2013,68.00,-167.00,68,-167.171,56,37,32.4154,2.3337,,,0.026985,,25.87656,,,,,
'2013080103401,2013,CH-E02,34,8/13/2013,68.00,-167.00,68,-167.171,56,36,32.4141,2.3418,,,0.028006,,25.8749,,,,,
