Latitude,Longitude,Bottom depth (m),Fish 38 kHz sA (m^2 nmi^-2),Zooplankton 120 kHz sA (m^2 nmi^-2),Arctic cod (No. m^-2),Saffron cod (No. m^-2),Capelin (No. m^-2),herring (No. m^-2)
67.002,-167.65,36.248,25.709,22.785,0,0,0,0.0038474
67.001,-167.63,36.126,16.845,1.4676,0,0,0,0.00083429
67.001,-167.61,36.142,195.83,0.74892,0,0,0,0.033636
67.001,-167.59,36.231,1102.2,0.75403,0,0,0,0.19371
67.001,-167.56,36.334,2.7256,1.1701,0,0,0,0
67.001,-167.54,36.446,3.5901,0.67252,0,0,0,0
67.001,-167.52,36.619,4.1257,1.1937,0,0,0,1.1789e-05
67.001,-167.5,36.613,28.033,2.3544,0,0,0,0.0040285
67.001,-167.48,36.792,632.74,1.5072,0,0,0,0.10877
67.001,-167.46,36.88,4.1037,5.8772,0,0,0,0.00023993
67.001,-167.44,37.063,5.6942,0.65398,0,0,0,0.00040826
67.001,-167.41,37.192,2.5914,0.801,0,0,0,0
67.001,-167.39,37.402,6.8303,1.2624,0,0,0,0
67.001,-167.37,37.572,994.51,1.1059,0,0,0,0.15365
67.001,-167.35,37.748,8.8043,0.75822,0,0,0,0.00036961
67.001,-167.33,37.909,54.771,0.56884,0,0,0,0.0088754
67,-167.31,38.051,69.401,1.296,0,0,0,0.010947
67,-167.29,38.25,6.0796,0.21302,0,0,0,0
67,-167.27,38.404,6.932,0.31211,0,0,0,0
67,-167.24,38.657,10.684,0.18675,0,0,0,0.0014565
67,-167.22,38.783,279.48,0.86051,0,0,0,0.049331
67,-167.2,38.937,5.0386,0.31543,0,0,0,0
67,-167.18,39.101,12.213,0.6949,0,0,0,0
67.002,-167.16,39.273,14.397,1.5598,0,0,0,0
66.954,-167.07,38.991,586.91,0.11234,0,0.013812,0,0.10304
66.962,-167.06,39.118,2.0481,0.040501,0,0.0072328,0,0
66.969,-167.05,39.263,2.7972,0.33374,0,0.007584,0,0.00011404
66.977,-167.04,39.366,5.0502,0.082545,0,0.017835,0,0
66.984,-167.03,39.419,3.2948,0.89608,0,0.011636,0,0
66.992,-167.02,39.505,2.3877,1.833,0,0.0084322,0,0
66.998,-167.01,39.814,7.1541,3.5538,0,0.017037,0,0.00040256
67.001,-166.99,40.075,5.3991,4.2527,0,0.017093,0,9.5404e-05
67,-166.97,40.106,60.007,6.281,0,0.018761,0,0.0097054
67,-166.95,39.863,6.4033,3.0793,0,0.022614,0,0
67,-166.93,39.544,8.3827,2.0646,0,0.029604,0,0
67,-166.91,39.353,7.2226,0.51072,0,0.025507,0,0
67,-166.88,39.345,9.5362,0.15301,0,0.033678,0,0
67.001,-166.86,39.388,6.6436,0.35172,0,0.023462,0,0
67.001,-166.84,39.475,2.6812,0.01351,0,0.0094689,0,0
67.001,-166.82,39.925,2.0936,0.01027,0,0.0073936,0,0
67,-166.8,39.856,2.1122,0.090579,0,0.0074593,0,0
67,-166.78,39.609,2.612,0.064252,0,0.0092246,0,0
67,-166.76,39.248,6.1998,0.00437,0,0.021895,0,0
67,-166.74,38.81,4.0634,0.092978,0,0.01435,0,0
67,-166.71,38.524,3.0515,0.083801,0,0.010777,0,0
67,-166.69,38.207,3.6885,0.01241,0,0.013026,0,0
67,-166.67,37.891,5.3834,0.43039,0,0.019012,0,0
67,-166.65,37.623,501.72,0.004726,0,0.01323,0,0.089405
67,-166.63,37.507,378.75,1.8704,0,0.013761,0,0.065801
67,-166.61,37.371,6.4651,0.21793,0,0.022483,0,1.6952e-05
67,-166.59,37.191,5.7085,2.7258,0,0.02016,0,0
67.002,-166.57,37.103,7.4466,0.54944,0,0.026298,0,0
67.004,-166.56,37.152,7.6263,0.42036,0,0.026933,0,0
67,-166.56,36.932,11.49,0.22624,0,0.040577,0,0
66.992,-166.55,36.678,16.461,2.7351,0,0.058131,0,2.047e-07
66.987,-166.54,36.538,13.433,0.61515,0,0.047439,0,0
66.988,-166.52,36.294,13.23,0.12101,0,0.046722,0,0
66.993,-166.51,36.053,10.07,0.068245,0,0.035562,0,0
66.997,-166.49,35.926,17.117,0.094968,0,0.060451,0,0
66.999,-166.47,35.332,20.416,0.089942,0,0.072099,0,0
66.999,-166.45,34.562,13.466,1.6643,0,0.047555,0,0
66.999,-166.43,33.727,13.844,0.094482,0,0.04889,0,0
66.999,-166.4,32.945,9.7893,2.0136,0,0.034571,0,0
66.999,-166.38,32.219,15.499,18.87,0,0.054736,0,0
66.999,-166.36,31.595,4.4764,0.19716,0,0.015808,0,0
66.999,-166.34,31.076,4.2807,0.060718,0,0.015118,0,0
66.999,-166.32,30.626,2.7913,0.14864,0,0.0098575,0,0
66.999,-166.3,30.193,3.9633,0.13085,0,0.013996,0,0
66.999,-166.28,29.732,6.074,0.021687,0,0.021451,0,0
66.999,-166.25,29.399,6.84,0.42303,0,0.024156,0,0
66.999,-166.23,29.138,5.5953,0.035681,0,0.01976,0,0
66.999,-166.21,28.899,36.444,0.10288,0,0.1287,0,1.9886e-07
66.999,-166.19,28.649,10.442,0.072824,0,0.036878,0,0
67,-166.17,28.3,188.94,0.53864,0,0.031587,0,0.030747
67,-166.15,27.976,15.586,1.791,0,0.020842,0,0.0016557
67,-166.13,27.684,13.133,0.00769,0,0.046381,0,0
67,-166.11,27.274,8.4858,0.33424,0,0.029968,0,0
67,-166.08,26.871,4.0626,2.2187,0,0.014347,0,0
67,-166.06,26.444,5.9977,0.029958,0,0.021181,0,0
67,-166.04,26.114,10.589,21.322,0,0.037385,0,6.0447e-07
67,-166.02,25.767,17.789,0.34855,0,0.062823,0,0
67,-166,25.699,28.636,3.3016,0,0.10113,0,0
67,-165.98,24.688,7.4362,0.10051,0,0.026261,0,0
67,-165.96,24.281,6.8487,0.21086,0,0.024186,0,0
67,-165.93,24.449,4.9569,0.10242,0,0.017506,0,0
67.002,-165.92,24.445,9.589,0.027009,0,0.033864,0,0
67.008,-165.91,24.598,9.7512,0.033539,0,0.034437,0,0
67.014,-165.9,24.888,6.6845,0.30728,0,0.023606,0,3.8717e-08
66.971,-166.08,25.275,9.2931,4.2192,0,0.032819,0,0
66.975,-166.06,24.938,1838.1,0.25549,0,0.069486,0,0.27368
66.978,-166.04,24.803,13.757,0.11812,0,0.048584,0,0
66.982,-166.02,24.399,37.382,0.05993,0,0.13202,0,0
66.986,-166,24.826,7.35,0.030852,0,0.025957,0,0
66.99,-165.98,24.225,3.1953,0.19674,0,0.011284,0,0
66.994,-165.96,24.051,4.3241,0.18057,0,0.015271,0,0
66.998,-165.95,24.154,8.5281,0.033347,0,0.030117,0,0
67,-165.93,24.343,6.5259,0.95119,0,0.023046,0,0
67,-165.9,24.008,11.802,2.6872,0,0.041679,0,0
67,-165.88,24.033,13.216,0.11886,0,0.046674,0,0
67,-165.86,24.517,15.051,0.34749,0,0.053155,0,0
67,-165.84,25.058,10.986,0.076008,0,0.038796,0,0
67,-165.82,25.182,8.4786,0.025597,0,0.029943,0,0
67,-165.8,25.041,11.224,0.47218,0,0.03964,0,0
67,-165.78,24.369,12.512,0.3563,0,0.044186,0,0
67,-165.76,23.466,12.894,0.2087,0,0.045536,0,0
67,-165.73,23.502,5.4588,0.28421,0,0.019278,0,0
67,-165.71,23.636,5.8948,0.13801,0,0.020818,0,0
67,-165.69,23.789,3.8563,0.33824,0,0.013619,0,0
67.001,-165.67,23.972,5.9884,0.47672,0,0.021148,0,0
67.001,-165.65,24.16,15.268,3.0476,0,0.053918,0,0
67.001,-165.63,24.28,6.6395,0.35221,0,0.023448,0,0
67.001,-165.61,24.652,4.1504,1.9985,0,0.014657,0,0
67.001,-165.58,24.937,3.8785,0.81204,0,0.013697,0,0
67.001,-165.56,25.499,5.3686,0.30639,0,0.018959,0,0
67.001,-165.54,25.949,9.2425,1.6554,0,0.03264,0,0
67.001,-165.52,26.126,4.2547,2.3742,0,0.015026,0,0
67.001,-165.5,25.992,3.3334,0.39166,0,0.011772,0,0
67.001,-165.48,26.126,18.593,0.47606,0,0.065662,0,0
67.001,-165.46,26.205,18.874,0.32806,0,0.066654,0,0
67.001,-165.44,26.433,11.097,0.15894,0,0.039188,0,0
67.001,-165.41,27.058,17.118,1.7249,0,0.060453,0,0
67.001,-165.39,27.317,25.658,8.6005,0,0.090602,0,4.6211e-07
67.001,-165.37,27.233,63.77,0.60418,0,0.22521,0,0
67.001,-165.35,27.075,27.681,1.6527,0,0.097758,0,0
67.001,-165.33,27.073,173.08,1.3042,0,0.036796,0,0.024652
67.002,-165.31,27.03,25.947,0.99708,0,0.058637,0,0.0014267
67.005,-165.29,27.164,0.42019,0.077835,0,0.0014839,0,0
67.012,-165.26,27.484,16.168,0.35776,0,0,0.042911,0.00041645
67.008,-165.28,27.533,11.984,2.5427,0,0,0.031986,0.00031042
67.004,-165.3,27.42,10.963,0.081897,0,0,0.029207,0.00028346
67,-165.32,27.241,3.5484,0.49723,0,0.012532,0,0
66.998,-165.31,27.19,10.349,0.69015,0,0.036548,0,0
67,-165.29,27.214,23.792,0.16421,0,0,0.063146,0.00061283
67,-165.28,27.259,11.344,0.098367,0,0,0.030157,0.00029268
67,-165.26,27.259,10.647,2.7325,0,0,0.028283,0.00027449
67,-165.23,27.259,13.104,7.4136,0,0,0.034767,0.00033742
67,-165.21,27.222,9.0702,2.133,0,0,0.023998,0.0002329
67,-165.19,27.225,10.116,1.5637,0,0,0.026817,0.00026026
67,-165.17,27.17,6.0996,2.8313,0,0,0.01617,0.00015693
67,-165.15,26.666,6.8557,0.89532,0,0,0.018177,0.00017641
67,-165.13,26.391,15.972,1.2257,0,0,0.042405,0.00041154
67.001,-165.11,26.337,24.355,15.814,0,0,0.064741,0.00062832
67.001,-165.09,26.425,13.435,5.7882,0,0,0.035664,0.00034612
67.001,-165.06,26.482,10.101,0.39939,0,0,0.0268,0.0002601
67.001,-165.04,26.487,9.5268,5.2429,0,0,0.025252,0.00024507
67,-165.02,26.488,4.947,0.69407,0,0,0.013116,0.0001273
67,-165,26.393,9.8332,24.573,0,0,0.026135,0.00025364
67,-164.98,26.465,3.6873,1.3544,0,0,0.0097679,9.4798e-05
67,-164.96,26.635,5.3153,0.35104,0,0,0.014084,0.00013668
67,-164.94,26.504,5.1868,0.15392,0,0,0.013726,0.00013321
67.001,-164.91,26.108,8.8396,0.22485,0,0,0.023442,0.00022751
67.001,-164.89,25.885,6.0372,0.21963,0,0,0.015996,0.00015524
67.001,-164.87,25.89,3.3952,0.000325,0,0,0.008997,8.7316e-05
67.001,-164.85,25.372,7.2512,0.15822,0,0,0.019223,0.00018656
67,-164.83,25.097,12.734,0.10509,0,0,0.033684,0.0003269
67,-164.81,25.568,7.2992,0.48554,0,0,0.019325,0.00018755
67,-164.79,25.982,8.3059,0.28399,0,0,0.021953,0.00021305
67,-164.77,25.323,11.4,0.033049,0,0,0.030154,0.00029265
67,-164.74,24.931,5.8838,0.058345,0,0,0.015589,0.00015129
67,-164.72,26.438,8.746,0.33851,0,0,0.023181,0.00022497
67,-164.7,27.11,6.2676,0.097272,0,0,0.01663,0.0001614
67,-164.68,27.42,5.5494,0.072268,0,0,0.014719,0.00014285
67.123,-164.59,29.188,4.1635,0.029832,0,0,0.011064,0.00010737
67.131,-164.59,29.411,6.0294,0.014984,0,0,0.01602,0.00015547
67.14,-164.59,29.599,7.3561,0.000371,0,0,0.019568,0.00018991
67.148,-164.59,29.799,9.6936,0.044572,0,0,0.025706,0.00024948
67.156,-164.59,29.983,4.3164,0.002501,0,0,0.011513,0.00011173
67.165,-164.59,30.183,7.107,0.29073,0,0,0.018901,0.00018344
67.173,-164.59,30.317,16.744,0.021153,0,0,0.044444,0.00043133
67.181,-164.59,30.455,7.6561,0.10323,0,0,0.020388,0.00019786
67.19,-164.59,30.557,5.8398,0.3895,0,0,0.015526,0.00015068
67.198,-164.59,30.621,2.67,0.058918,0,0,0.0071049,6.8954e-05
67.206,-164.59,30.703,18.169,1.064,0,0,0.048343,0.00046918
67.215,-164.59,30.688,7.6094,0.36877,0,0,0.020203,0.00019607
67.223,-164.59,30.636,9.2295,0.00398,0,0,0.024529,0.00023805
67.231,-164.59,30.518,5.9502,0.19017,0,0,0.0158,0.00015334
67.24,-164.59,30.367,3.6968,0.033355,0,0,0.0098348,9.5447e-05
67.248,-164.59,30.086,3.7229,0.56302,0,0,0.0098932,9.6013e-05
67.256,-164.59,29.618,5.415,0.1074,0,0,0.014388,0.00013963
67.265,-164.59,29.752,3.3999,0.45341,0,0.0073549,0.002405,0
67.273,-164.59,29.786,6.6164,0.013089,0,0.014313,0.0046804,0
67.281,-164.59,29.585,4.5022,0.03366,0,0.0097397,0.0031848,0
67.29,-164.59,28.765,2.7406,0.03853,0,0.0059287,0.0019386,0
67.298,-164.59,28.133,3.3532,1.9003,0,0.007254,0.002372,0
67.306,-164.59,27.829,5.8602,0.05213,0,0.012677,0.0041454,0
67.315,-164.59,27.687,5.3846,0.62816,0,0.011648,0.003809,0
67.323,-164.59,27.631,4.4605,0.001592,0,0.0096494,0.0031553,0
67.331,-164.59,27.597,2.4134,0.28389,0,0.0052209,0.0017072,0
67.34,-164.59,27.612,3.1953,0.003474,0,0.0069125,0.0022603,0
67.348,-164.59,27.581,7.1299,0.001653,0,0.015424,0.0050436,0
67.356,-164.58,27.715,9.3411,0.49672,0,0.020208,0.0066078,0
67.365,-164.58,27.848,9.1282,0.24064,0,0.019747,0.0064572,0
67.373,-164.58,28.036,8.5739,1.1181,0,0.018548,0.0060651,0
67.381,-164.58,28.217,17.779,0.81361,0,0.038461,0.012577,0
67.39,-164.58,28.367,12.151,0.045473,0,0.026287,0.0085958,0
67.398,-164.58,28.551,7.1335,0.18393,0,0.015432,0.0050461,0
67.406,-164.58,28.678,13.201,0.000953,0,0.028557,0.009338,0
67.415,-164.58,28.818,33.195,0.49066,0,0.071811,0.023482,0
67.423,-164.58,28.921,6.469,0.096263,0,0.013994,0.0045761,0
67.431,-164.58,29.045,6.5305,1.119,0,0.014127,0.0046196,0
67.44,-164.58,29.13,14.946,0.16539,0,0.032332,0.010572,0
67.448,-164.58,29.223,33.069,5.3178,0,0.071538,0.023393,0
67.456,-164.58,29.3,33.77,0.027371,0,0.073054,0.023888,0
67.465,-164.58,29.369,26.679,26.124,0,0.057714,0.018872,0
67.473,-164.58,29.349,47.395,0.57827,0,0.10253,0.033527,0
67.481,-164.58,29.345,25.621,0.51061,0,0.055426,0.018124,0
67.49,-164.58,29.389,21.512,0.037985,0,0.046537,0.015217,0
67.498,-164.58,29.458,7.8005,0.067268,0,0.016875,0.005518,0
67.506,-164.58,29.449,11.622,0.21153,0,0.025141,0.0082209,0
67.465,-164.59,29.618,20.412,0.72228,0,0.044158,0.014439,0
67.473,-164.6,29.684,17.697,1.4086,0,0.038284,0.012519,0
67.48,-164.61,29.775,6.0279,0.29871,0,0.01304,0.0042641,0
67.487,-164.62,29.833,1400.1,2.3799,0,0.013215,0.0043213,0.2392
67.495,-164.63,30.127,8.12,0.065681,0,0.017566,0.005744,0
67.499,-164.64,30.574,6.9056,0.52607,0,0.014939,0.004885,0
67.5,-164.66,30.928,3.9075,0.001549,0,0.0084532,0.0027641,0
67.499,-164.69,31.319,23.416,2.7405,0,0.050656,0.016564,0
67.499,-164.71,31.66,5.3401,0.84799,0,0.011552,0.0037775,0
67.499,-164.73,31.941,6.3615,0.36945,0,0.013762,0.0045,0
67.499,-164.75,32.193,5.1582,0.65832,0,0.011159,0.0036488,0
67.5,-164.77,32.439,8.5197,0.23954,0,0.018431,0.0060267,0
67.5,-164.8,32.643,5.2871,0.10098,0,0.011438,0.00374,0
67.5,-164.82,32.848,5.6923,0.029462,0,0.012314,0.0040266,0
67.5,-164.84,33.022,9.2848,0.31574,0,0.020086,0.0065679,0
67.5,-164.86,33.201,6.5601,1.058,0,0.014191,0.0046405,0
67.5,-164.88,33.355,6.8202,0.28399,0,0.014754,0.0048245,0
67.5,-164.9,33.515,5.1783,0.046268,0,0.011202,0.0036631,0
67.5,-164.93,33.7,4.7923,0.2428,0,0.010367,0.00339,0
67.5,-164.95,33.867,4.2115,2.3494,0,0.0091108,0.0029792,0
67.5,-164.97,34.006,6.6657,3.3472,0,0.01442,0.0047152,0
67.5,-164.99,34.141,9.7359,2.1205,0,0.021062,0.006887,0
67.5,-165.01,34.279,4.3827,0.16836,0,0.0094811,0.0031002,0
67.5,-165.03,34.482,6.6476,0.7806,0,0.014381,0.0047024,0
67.5,-165.06,34.687,10.656,0.31064,0,0.023053,0.0075382,0
67.5,-165.08,34.9,2.7698,8.674,0,0.0059919,0.0019593,0
67.5,-165.1,35.076,3.0071,0.59875,0,0.0065054,0.0021272,0
67.5,-165.12,35.223,7.3733,0.72423,0,0.015951,0.0052157,0
67.5,-165.14,35.333,4.7335,2.7985,0,0.01024,0.0033484,0
67.5,-165.17,35.422,4.803,0.82336,0,0.01039,0.0033976,0
67.5,-165.19,35.547,6.4021,1.5757,0,0.01385,0.0045288,0
67.5,-165.21,35.7,9.3399,0.45221,0,0.020205,0.0066069,0
67.501,-165.23,35.908,5.254,0.45113,0,0.00013327,0.0001215,0
67.501,-165.25,36.03,8.2104,1.1166,0,0.00020826,0.00018988,0
67.5,-165.27,36.092,5.6776,1.045,0,0.00014401,0.0001313,0
67.5,-165.29,36.125,8.1006,2.6027,0,0.00020547,0.00018734,0
67.501,-165.32,36.229,9.6785,1.0146,0,0.0002455,0.00022383,0
67.501,-165.34,36.338,9.258,2.1552,0,0.00023483,0.0002141,0
67.5,-165.36,36.467,19.141,4.9503,0,0.00048552,0.00044267,0
67.5,-165.38,36.584,4.7111,1.7764,0,0.0001195,0.00010895,0
67.5,-165.4,36.749,5.0257,2.6779,0,0.00012748,0.00011622,0
67.5,-165.42,36.915,11.283,2.1101,0,0.00028619,0.00026093,0
67.5,-165.45,37.091,11.63,1.2101,0,0.000295,0.00026897,0
67.5,-165.47,37.261,12.281,1.1765,0,0.0003115,0.00028401,0
67.5,-165.49,37.415,23.203,2.1709,0,0.00058853,0.00053659,0
67.5,-165.51,37.636,28.57,2.9822,0,0.00072466,0.00066071,0
67.5,-165.53,37.838,35.149,0.79175,0,0.00089156,0.00081287,0
67.5,-165.55,38.03,82.937,4.1708,0,0.0021037,0.001918,0
67.5,-165.58,38.225,23.647,0.66464,0,0.00059979,0.00054686,0
67.5,-165.6,38.397,181.27,1.21,0,0.0045979,0.0041921,0
67.5,-165.62,38.561,21.366,2.6064,0,0.00054196,0.00049413,0
67.5,-165.64,38.73,25.94,1.2925,0,0.00065797,0.0005999,0
67.5,-165.66,38.836,51.939,5.1367,0,0.0013174,0.0012012,0
67.5,-165.69,38.946,62.989,2.1734,0,0.0015977,0.0014567,0
67.5,-165.71,39.08,49.139,2.2044,0,0.0012464,0.0011364,0
67.5,-165.73,39.219,71.729,1.2113,0,0.0018194,0.0016588,0
67.5,-165.75,39.395,23.532,2.5255,0,0.00059689,0.00054421,0
67.5,-165.77,39.495,43.173,2.32,0,0.0010951,0.00099844,0
67.5,-165.79,39.625,37.969,1.464,0,0.00096308,0.00087808,0
67.5,-165.82,39.816,31.806,0.92418,0,0.00080676,0.00073556,0
67.5,-165.84,39.956,23.866,1.1636,0,0.00060537,0.00055194,0
67.5,-165.86,40.06,82.376,3.1383,0,0.0020894,0.001905,0
67.5,-165.88,40.32,8.812,1.6987,0,0.00022352,0.00020379,0
67.497,-165.89,40.296,8.5529,2.4405,0,0.00021694,0.0001978,0
67.557,-165.83,41.26,40.286,1.5015,0,0.0010218,0.00093166,0
67.55,-165.84,41.118,20.811,1.3154,0,0.00052788,0.00048129,0
67.542,-165.85,41.014,20.337,0.94367,0,0.00051584,0.00047032,0
67.535,-165.86,40.71,25.438,1.7903,0,0.00064524,0.00058829,0
67.527,-165.87,40.637,19.534,1.7587,0,0.00049548,0.00045175,0
67.52,-165.88,40.596,10.052,2.1316,0,0.00025498,0.00023247,0
67.512,-165.89,40.504,7.7845,7.608,0,0.00019745,0.00018003,0
67.505,-165.9,40.364,11.539,0.88897,0,0.0002927,0.00026686,0
67.499,-165.91,40.231,9.8572,2.5939,0,0.00025003,0.00022796,0
67.498,-165.93,40.334,8.7887,1.072,0,0,0,0
67.5,-165.95,40.493,6.707,1.1032,0,0,0,0
67.501,-165.97,40.643,6.5178,1.0891,0,0,0,0
67.501,-165.99,40.755,29.273,1.958,0,0,0,0
67.501,-166.02,40.865,5.882,12.93,0,0,0,0
67.501,-166.04,41.035,9.3942,41.622,0,0,0,0
67.504,-166.01,41.006,4.0765,42.481,0,0,0,0
67.502,-166.03,41.078,15.821,68.645,0,0,0,0
67.501,-166.05,41.175,7.5656,12.269,0,0,0,0
67.501,-166.08,41.317,8.8396,4.7306,0,0,0,0
67.501,-166.1,41.485,17.589,4.9513,0,0,0,0
67.503,-166.12,41.742,13.921,5.6781,0,0,0,0
67.503,-166.14,41.873,13.868,4.7436,0,0,0,0
67.503,-166.16,42.016,11.89,3.9752,0,0,0,0
67.503,-166.18,42.267,9.9467,6.1255,0,0,0,0
67.502,-166.21,42.525,9.5744,7.3242,0,0,0,0
67.502,-166.23,42.597,10.19,6.3794,0,0,0,0
67.502,-166.25,42.696,11.345,6.3503,0,0,0,0
67.502,-166.27,43.095,10.424,4.7514,0,0,0,0
67.502,-166.29,43.339,5.8952,15.211,0,0,0,0
67.502,-166.31,43.533,16.16,29.643,0,0,0,0
67.502,-166.34,43.74,7.1947,19.878,0,0,0,0
67.502,-166.36,43.933,14.623,22.737,0,0,0,0
67.502,-166.38,44.054,17.89,12.046,0,0,0,0
67.501,-166.4,44.178,6.9893,12.804,0,0,0,0
67.501,-166.42,44.324,8.6255,20.797,0,0,0,0
67.5,-166.44,44.639,8.9657,6.1203,0,0,0,0
67.501,-166.44,44.605,7.0305,36.189,0,0,0.00068541,0
67.5,-166.46,44.672,22.053,51.03,0,0,0.017793,0
67.5,-166.48,44.835,19.153,12.553,0,0,0.00792,0
67.5,-166.51,44.972,9.1101,15.021,0,0,0.00088815,0
67.5,-166.53,45.058,4.0616,14.323,0,0,0.00039597,0
67.499,-166.54,45.146,3.5817,40.711,0,0,0.00034918,0
67.5,-166.53,45.14,4.431,45.209,0,0,0.00043198,0
67.501,-166.54,45.017,6.5242,14.853,0,0,0.0022371,0
67.498,-166.56,45.076,15.951,74.934,0,0,0.0054744,0
67.499,-166.58,45.282,3.8639,40.081,0,0,0.0003767,0
67.501,-166.6,45.346,6.598,12.639,0,0,0.0028739,0
67.5,-166.62,45.462,10.339,18.718,0,0,0.001008,0
67.5,-166.64,45.614,14.268,39.054,0,0,0.0083992,0
67.5,-166.66,45.715,10.686,34.094,0,0,0.0010418,0
67.5,-166.68,45.785,5.9292,35.961,0,0,0.00057804,0
67.5,-166.71,45.854,18.416,21.423,0,0,0.015809,0
67.5,-166.73,46.038,4.5277,10.774,0,0,0.00044141,0
67.5,-166.75,46.151,5.2508,18.13,0,0,0.0005119,0
67.5,-166.77,46.205,8.6967,12.546,0,0,0.00084785,0
67.5,-166.79,46.248,16.44,7.6756,0,0,0.0016027,0
67.5,-166.81,46.292,7.1729,23.622,0,0,0.00069929,0
67.5,-166.84,46.361,7.5476,37.258,0,0,0.00073582,0
67.5,-166.86,46.357,10.415,17.35,0,0,0.0010154,0
67.5,-166.88,46.418,10.846,17.725,0,0,0.0010574,0
67.5,-166.9,46.495,7.2738,50.991,0,0,0.00070913,0
67.5,-166.92,46.619,7.296,60.279,0,0,0.0007113,0
67.501,-166.95,46.623,8.1791,48.956,0,0,0.00079739,0
67.501,-166.97,46.58,15.41,12.359,0,0,0.0015023,0
67.501,-166.99,46.527,8.2032,12.77,0,0,0.00079974,0
67.501,-167.01,46.503,12.356,33.31,0,0,0.0036958,0
67.501,-167.03,46.464,11.5,42.528,0,0,0.0030168,0
67.501,-167.05,46.408,19.363,77.049,0,0,0.0018877,0
67.501,-167.08,46.333,8.9076,68.581,0,0,0.00086841,0
67.5,-167.1,46.234,12.832,48.058,0,0,0.001251,0
67.5,-167.12,46.276,10.923,52.221,0,0,0.0010649,0
67.5,-167.14,46.207,10.387,59.412,0,0,0.0010127,0
67.5,-167.16,46.142,14.24,24.609,0,0,0.0065367,0
67.5,-167.18,46.309,5.2566,9.4792,0,0,0.00051247,0
67.499,-167.2,46.443,5.0198,37.482,0,0,0.0014664,0
67.565,-167.23,47.094,4.6027,19.017,0,0,0.00044872,0
67.557,-167.22,47,5.6635,10.185,0,0,0.00055214,0
67.549,-167.22,46.891,5.3364,14.597,0,0,0.00052025,0
67.54,-167.22,46.755,6.771,13.428,0,0,0.00066011,0
67.532,-167.22,46.634,4.3116,6.5795,0,0,0.00042034,0
67.524,-167.22,46.439,3.1183,2.3048,0,0,0.000304,0
67.516,-167.22,46.301,3.2893,1.4926,0,0,0.00032068,0
67.507,-167.22,46.147,3.5104,2.1783,0,0,0.00034224,0
67.502,-167.23,46.089,4.2305,1.6888,0,0,0.00041244,0
67.501,-167.25,45.997,2.7197,29.42,0,0,0.00026515,0
67.502,-167.27,46.05,4.895,35.358,0,0,0.00047722,0
67.502,-167.29,46.005,24.533,49.263,0,0,0.012939,0
67.502,-167.31,45.896,23.091,57.755,0,0,0.0060163,0
67.501,-167.33,45.851,12.495,114.78,0,0,0.0012182,0
67.501,-167.36,45.814,8.6265,4.3828,0,0,0.00084101,0
67.501,-167.38,45.809,3.8614,7.6104,0,0,0.00037646,0
67.501,-167.4,45.796,6.3939,14.951,0,0,0.00062335,0
67.501,-167.42,45.803,12.568,38.641,0,0,0.006565,0
67.501,-167.44,45.794,3.02,49.032,0,0,0.00029442,0
67.501,-167.46,45.774,6.1478,31.257,0,0,0.00059936,0
67.501,-167.49,45.772,4.4528,20.054,0,0,0.00043411,0
67.501,-167.51,45.794,3.2455,24.746,0,0,0.0003164,0
67.501,-167.53,45.699,3.0108,27.383,0,0,0.00029353,0
67.501,-167.55,45.618,2.9167,28.3,0,0,0.00028435,0
67.501,-167.57,45.684,6.0749,28.412,0,0,0.00059225,0
67.501,-167.59,45.609,3.5254,20.383,0,0,0.00034369,0
67.501,-167.62,45.565,3.6617,41.746,0,0,0.00035698,0
67.501,-167.64,45.66,20.794,92.386,0,0,0.0020272,0
67.501,-167.66,45.533,2.1826,102.34,0,0,0.00021278,0
67.501,-167.68,45.483,6.0898,8.5878,0,0,0.0005937,0
67.501,-167.7,45.508,14.014,6.6045,0,0,0.011342,0
67.501,-167.73,45.517,80.189,98.214,0,0,0.091825,0
67.5,-167.75,45.5,16.349,26.46,0,0,0.017991,0
67.5,-167.77,45.448,5.744,18.695,0,0,0.0042526,0
67.5,-167.79,45.544,15.472,12.495,0,0,0.014582,0
67.5,-167.81,45.668,14.129,33.205,0,0,0.015523,0
67.5,-167.83,45.75,2.8158,122.25,0,0,0.00069367,0
67.499,-167.85,45.769,9.7684,36.82,0,0,0.00095233,0
67.499,-167.86,45.768,532.67,31.637,0,0,0.62766,0
67.5,-167.88,45.773,6.1016,11.608,0,0,0.0072006,0
67.5,-167.9,45.832,5.441,6.9351,0,0,0.0064211,0
67.5,-167.92,45.855,4.8215,10.826,0,0,0.0056899,0
67.5,-167.94,45.792,19.245,49.924,0,0,0.022711,0
67.5,-167.96,45.801,5.4034,37.606,0,0,0.0063767,0
67.5,-167.98,45.857,22.142,42.615,0,0,0.02613,0
67.5,-168.01,45.948,162.61,59.841,0,0,0.19189,0
67.5,-168.03,45.988,168.76,52.66,0,0,0.19915,0
67.5,-168.05,46.116,39.916,218.26,0,0,0.047105,0
67.5,-168.07,46.1,250.3,392.8,0,0,0.29538,0
67.5,-168.09,46.147,7.8514,281.28,0,0,0.0092655,0
67.5,-168.11,46.302,24.494,264.12,0,0,0.028906,0
67.5,-168.14,46.443,4.1621,307.18,0,0,0.0049118,0
